region_id,year,Capacity_CCNG,Capacity_Coal,Capacity_CombustionTurbine_Diesel,Capacity_DistributedGeneration,Capacity_FuelCells,Capacity_Geothermal,Capacity_Hydroelectric,Capacity_MunicipalWaste,Capacity_Nuclear,Capacity_OffshoreWind,Capacity_Oil_NatGas_Steam,Capacity_OnshoreWind,Capacity_PumpedStorage,Capacity_SolarPhotovoltaic,Capacity_SolarThermal,Capacity_WoodBiomass,ElectricityPrice_Commercial,ElectricityPrice_Residential,Emissions_CarbonDioxide,Emissions_NOx,Emissions_SulfurDioxide,Generation_Coal,Generation_DistributedGeneration,Generation_NaturalGas,Generation_Nuclear,Generation_Petroleum,Generation_PumpedStorage,Generation_Renewables,NaturalGasPrice,PlannedAdditions_CCNG,PlannedAdditions_Coal,PlannedAdditions_CombustionTurbine_Diesel,PlannedAdditions_DistributedGeneration,PlannedAdditions_DiurnalStorage,PlannedAdditions_FuelCells,PlannedAdditions_Geothermal,PlannedAdditions_Hydroelectric,PlannedAdditions_MunicipalWaste,PlannedAdditions_Nuclear,PlannedAdditions_OffshoreWind,PlannedAdditions_Oil_NatGas_Steam,PlannedAdditions_OnshoreWind,PlannedAdditions_PumpedStorage,PlannedAdditions_SolarPhotovoltaic,PlannedAdditions_SolarThermal,PlannedAdditions_WoodBiomass,Retirements_CCNG,Retirements_Coal,Retirements_CombustionTurbine_Diesel,Retirements_DiurnalStorage,Retirements_FuelCells,Retirements_Nuclear,Retirements_Oil_NatGas_Steam,Retirements_PumpedStorage,Retirements_RenewableGeneration,TotalGeneration_TWh,UnplannedAdditions_CCNG,UnplannedAdditions_Coal,UnplannedAdditions_CombustionTurbine_Diesel,UnplannedAdditions_DistributedGeneration,UnplannedAdditions_DiurnalStorage,UnplannedAdditions_FuelCells,UnplannedAdditions_Nuclear,UnplannedAdditions_Oil_NatGas_Steam,UnplannedAdditions_PumpedStorage,UnplannedAdditions_RenewableGeneration,ElectricityPrice_Commercial_Dollars_kWh-1,ElectricityPrice_Residential_Dollars_kWh-1,NaturalGasPrice_Dollars_kWh-1,Emissions_CarbonDioxide_kg,Emissions_SulfurDioxide_kg,Emissions_NOx_kg,CO2_kg_MWh-1,SO2_kg_MWh-1,NOx_kg_MWh-1
CANO,2027,10.0,0.0,4.6,0.2,0.1,1.2,6.18,0.1,0.0,0.0,0.0,1.53,2.0,4.77,0.0,0.41,20.6,25.6,14.62,0.01,0.0,0.0,0.1,31.4,0.0,0.0,-0.3,44.8,4.71,0.0,0,0.0,0,1.87,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.1,0,0.75,0.0,0.0,0.0,0.0,0.05,0,0,2.24,0.0,0,0.0,76.1,0.0,0.0,0.0,0.22,0.0,0.0,0,0,0,0.24,0.20600000000000002,0.256,0.0160711794,13263044700.0,0.0,9071850.0,174.28442444152432,0.0,0.1192095926412615
CANO,2028,10.0,0.0,4.6,0.3,0.1,1.3,6.18,0.1,0.0,0.0,0.0,1.53,2.0,5.5,0.0,0.41,21.2,26.5,14.54,0.01,0.0,0.0,0.1,31.3,0.0,0.0,-0.3,47.2,4.91,0.0,0,0.0,0,1.87,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.1,0,1.48,0.0,0.0,0.0,0.0,0.05,0,0,2.24,0.0,0,0.0,78.4,0.0,0.0,0.0,0.26,0.0,0.0,0,0,0,1.06,0.212,0.265,0.0167536074,13190469900.0,0.0,9071850.0,168.2457895408163,0.0,0.11571237244897958
CANO,2029,10.0,0.0,4.6,0.3,0.1,1.4,6.18,0.1,0.0,0.0,0.0,1.53,2.0,7.41,0.0,0.41,22.0,27.5,13.14,0.01,0.0,0.0,0.1,28.0,0.0,0.0,-0.3,52.6,5.02,0.0,0,0.0,0,1.87,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.1,0,3.39,0.0,0.0,0.0,0.0,0.05,0,0,2.24,0.0,0,0.0,80.4,0.0,0.0,0.0,0.31,0.0,0.0,0,0,0,3.08,0.22,0.275,0.017128942799999998,11920410900.0,0.0,9071850.0,148.26381716417907,0.0,0.1128339552238806
CANO,2030,10.0,0.0,4.7,0.3,0.1,1.49,6.18,0.1,0.0,0.0,0.0,1.53,2.0,8.37,0.0,0.41,22.8,28.7,11.21,0.01,0.0,0.0,0.1,23.6,0.0,0.0,-0.4,56.7,4.81,0.0,0,0.0,0,1.87,0.0,0.62,0.0,0.01,0.0,0.0,0.0,0.1,0,4.35,0.0,0.0,0.0,0.0,0.05,0,0,2.24,0.0,0,0.0,80.1,0.0,0.0,0.02,0.33,0.0,0.0,0,0,0,4.14,0.228,0.287,0.016412393399999996,10169543850.0,0.0,9071850.0,126.96059737827717,0.0,0.1132565543071161
CANO,2031,9.9,0.0,4.8,0.3,0.1,1.63,6.18,0.1,0.0,0.0,0.0,1.53,2.0,8.37,0.0,0.41,23.7,29.9,10.32,0.01,0.0,0.0,0.2,21.6,0.0,0.0,-0.4,58.4,4.84,0.0,0,0.0,0,1.87,0.0,0.76,0.0,0.01,0.0,0.0,0.0,0.1,0,4.35,0.0,0.0,0.15,0.0,0.05,0,0,2.24,0.0,0,0.0,79.7,0.0,0.0,0.17,0.34,0.0,0.0,0,0,0,4.27,0.237,0.299,0.0165147576,9362149200.0,0.0,9071850.0,117.46736762860728,0.0,0.11382496863237139
CANO,2032,9.9,0.0,4.8,0.4,0.1,1.78,6.18,0.1,0.0,0.0,0.0,1.53,2.0,8.72,0.0,0.41,24.2,30.8,9.89,0.01,0.0,0.0,0.2,20.6,0.0,0.0,-0.4,60.3,4.97,0.0,0,0.0,0,1.87,0.0,0.91,0.0,0.01,0.0,0.0,0.0,0.1,0,4.71,0.0,0.0,0.15,0.0,0.05,0,0,2.24,0.0,0,0.0,80.6,0.0,0.0,0.18,0.36,0.0,0.0,0,0,0,4.78,0.242,0.308,0.0169583358,8972059650.0,0.0,9071850.0,111.3158765508685,0.0,0.11255397022332507
CANO,2033,9.9,0.0,5.1,0.4,0.1,1.9,6.18,0.1,0.0,0.0,0.0,1.53,2.0,9.46,0.0,0.41,24.7,31.7,9.16,0.01,0.0,0.0,0.2,18.8,0.0,0.0,-0.5,63.2,5.09,0.0,0,0.0,0,1.87,0.0,1.03,0.0,0.01,0.0,0.0,0.0,0.1,0,5.44,0.0,0.0,0.15,0.0,0.05,0,0,2.24,0.0,0,0.0,81.7,0.0,0.0,0.44,0.37,0.0,0.0,0,0,0,5.63,0.247,0.317,0.017367792599999998,8309814599.999999,0.0,9071850.0,101.71131701346387,0.0,0.11103855569155446
CANO,2034,9.9,0.0,5.2,0.4,0.1,2.01,6.18,0.1,0.0,0.0,0.0,1.53,2.0,9.46,0.0,0.41,25.3,32.6,9.18,0.01,0.0,0.0,0.2,18.8,0.0,0.0,-0.5,64.4,5.28,0.0,0,0.0,0,1.87,0.0,1.14,0.0,0.01,0.0,0.0,0.0,0.1,0,5.44,0.0,0.0,0.18,0.0,0.05,0,0,2.24,0.0,0,0.0,83.0,0.0,0.0,0.57,0.39,0.0,0.0,0,0,0,5.74,0.253,0.326,0.0180160992,8327958299.999999,0.0,9071850.0,100.3368469879518,0.0,0.10929939759036145
CANO,2035,9.9,0.0,5.6,0.5,0.1,2.1,6.18,0.1,0.0,0.0,0.0,1.53,2.0,10.01,0.0,0.41,25.7,33.3,8.68,0.01,0.0,0.0,0.2,17.3,0.0,0.0,-0.5,66.3,5.42,0.0,0,0.0,0,1.87,0.0,1.23,0.0,0.01,0.0,0.0,0.0,0.1,0,5.99,0.0,0.0,0.18,0.0,0.05,0,0,2.24,0.0,0,0.0,83.3,0.0,0.0,0.91,0.45,0.0,0.0,0,0,0,6.39,0.257,0.33299999999999996,0.0184937988,7874365800.0,0.0,9071850.0,94.53020168067228,0.0,0.10890576230492197
CANO,2036,9.9,0.0,5.6,0.5,0.1,2.19,6.18,0.1,0.0,0.0,0.0,1.55,2.0,10.73,0.0,0.41,26.0,34.0,8.74,0.01,0.0,0.0,0.2,17.4,0.0,0.0,-0.5,68.8,5.58,0.0,0,0.0,0,1.87,0.0,1.32,0.0,0.01,0.0,0.0,0.0,0.12,0,6.72,0.0,0.0,0.18,0.0,0.05,0,0,2.24,0.0,0,0.0,85.9,0.0,0.0,0.93,0.51,0.0,0.0,0,0,0,7.22,0.26,0.34,0.019039741199999998,7928796899.999999,0.0,9071850.0,92.30264144353897,0.0,0.10560942956926658
CANO,2037,9.9,0.0,5.8,0.6,0.1,2.29,6.18,0.1,0.0,0.0,0.0,1.55,2.0,12.04,0.0,0.41,26.5,34.9,8.8,0.01,0.0,0.0,0.3,17.4,0.0,0.0,-0.5,72.6,5.88,0.0,0,0.0,0,1.87,0.0,1.42,0.0,0.01,0.0,0.0,0.0,0.12,0,8.02,0.0,0.0,0.18,0.0,0.05,0,0,2.24,0.0,0,0.0,89.7,0.0,0.0,1.16,0.58,0.0,0.0,0,0,0,8.62,0.265,0.349,0.020063383199999996,7983227999.999999,0.0,9071850.0,88.9991973244147,0.0,0.10113545150501672
CANO,2038,9.9,0.0,5.9,0.6,0.1,2.35,6.18,0.1,0.0,0.0,0.0,1.62,2.0,13.04,0.0,0.41,26.9,35.7,8.91,0.01,0.0,0.0,0.3,17.8,0.0,0.0,-0.5,76.0,6.09,0.0,0,0.0,0,1.87,0.0,1.48,0.0,0.01,0.0,0.0,0.0,0.19,0,9.02,0.0,0.0,0.18,0.0,0.05,0,0,2.24,0.0,0,0.0,93.5,0.05,0.0,1.3,0.64,0.01,0.0,0,0,0,9.74,0.26899999999999996,0.35700000000000004,0.0207799326,8083018349.999999,0.0,9071850.0,86.44939411764705,0.0,0.09702513368983957
CANO,2039,9.9,0.0,6.2,0.7,0.1,2.44,6.18,0.1,0.0,0.0,0.0,1.62,2.0,14.05,0.0,0.41,27.3,36.4,8.94,0.01,0.0,0.0,0.3,17.7,0.0,0.0,-0.5,79.2,6.28,0.0,0,0.0,0,1.87,0.0,1.57,0.0,0.01,0.0,0.0,0.0,0.19,0,10.04,0.0,0.0,0.18,0.0,0.05,0,0,2.24,0.0,0,0.0,96.7,0.05,0.0,1.55,0.71,0.01,0.0,0,0,0,10.86,0.273,0.364,0.021428239199999997,8110233899.999999,0.0,9071850.0,83.87005067218199,0.0,0.09381437435367114
CANO,2040,10.0,0.0,6.3,0.8,0.1,2.49,6.18,0.1,0.0,0.0,0.0,1.67,2.0,15.54,0.0,0.41,27.6,37.1,9.05,0.01,0.0,0.0,0.3,18.0,0.0,0.0,-0.6,82.9,6.42,0.0,0,0.0,0,1.87,0.0,1.62,0.0,0.01,0.0,0.0,0.0,0.25,0,11.52,0.0,0.0,0.18,0.0,0.05,0,0,2.24,0.0,0,0.0,100.6,0.09,0.0,1.69,0.78,0.08,0.0,0,0,0,12.45,0.276,0.371,0.021905938799999997,8210024249.999999,0.0,9071850.0,81.61057902584493,0.0,0.09017743538767396
CANO,2041,9.9,0.0,6.3,0.9,0.1,2.55,6.18,0.1,0.0,0.0,0.0,1.81,2.0,17.24,0.0,0.41,28.0,37.9,9.22,0.01,0.0,0.0,0.4,18.4,0.0,0.0,-0.7,87.7,6.53,0.0,0,0.0,0,1.87,0.0,1.68,0.0,0.01,0.0,0.0,0.0,0.38,0,13.23,0.0,0.0,0.26,0.0,0.05,0,0,2.24,0.0,0,0.0,105.8,0.14,0.0,1.69,0.85,0.52,0.0,0,0,0,14.34,0.28,0.379,0.0222812742,8364245699.999999,0.0,9071850.0,79.0571427221172,0.0,0.0857452741020794
CANO,2042,9.9,0.0,6.5,0.9,0.1,2.61,6.18,0.1,0.0,0.0,0.0,1.81,2.0,18.21,0.0,0.41,28.7,39.1,9.33,0.01,0.0,0.0,0.4,18.6,0.0,0.0,-0.8,91.5,6.69,0.0,0,0.0,0,1.87,0.0,1.74,0.0,0.01,0.0,0.0,0.0,0.38,0,14.19,0.0,0.0,0.26,0.0,0.05,0,0,2.24,0.0,0,0.0,109.7,0.14,0.0,1.87,0.87,1.1,0.0,0,0,0,15.37,0.287,0.391,0.0228272166,8464036049.999999,0.0,9071850.0,77.15620829535094,0.0,0.08269690063810392
CANO,2043,9.9,0.0,6.9,1.0,0.1,2.68,6.18,0.1,0.0,0.0,0.0,1.81,2.0,19.04,0.0,0.41,29.1,40.1,9.42,0.01,0.0,0.0,0.4,18.7,0.0,0.0,-0.9,94.1,6.88,0.0,0,0.0,0,1.87,0.0,1.81,0.0,0.01,0.0,0.0,0.0,0.38,0,15.03,0.0,0.0,0.26,0.0,0.05,0,0,2.24,0.0,0,0.0,112.4,0.14,0.0,2.25,0.95,1.1,0.0,0,0,0,16.28,0.29100000000000004,0.401,0.023475523199999997,8545682699.999999,0.0,9071850.0,76.02920551601422,0.0,0.08071040925266904
CANO,2044,9.9,0.0,7.5,1.0,0.1,2.75,6.18,0.1,0.0,0.0,0.0,1.81,2.0,19.83,0.0,0.41,29.6,41.0,9.46,0.01,0.0,0.0,0.4,18.8,0.0,0.0,-0.9,96.4,7.14,0.0,0,0.0,0,1.87,0.0,1.88,0.0,0.01,0.0,0.0,0.0,0.38,0,15.81,0.0,0.0,0.26,0.0,0.05,0,0,2.24,0.0,0,0.0,114.7,0.14,0.0,2.8,0.97,1.1,0.0,0,0,0,17.13,0.29600000000000004,0.41,0.024362679599999996,8581970099.999999,0.0,9071850.0,74.82101220575413,0.0,0.07909197907585004
CANO,2045,9.8,0.0,7.9,1.1,0.1,2.78,6.18,0.1,0.0,0.0,0.0,1.81,2.0,21.29,0.0,0.41,30.1,42.0,9.53,0.01,0.0,0.0,0.5,18.5,0.0,0.0,-0.9,99.5,7.38,0.0,0,0.0,0,1.87,0.0,1.91,0.0,0.01,0.0,0.0,0.0,0.38,0,17.27,0.0,0.0,0.41,0.0,0.05,0,0,2.24,0.0,0,0.0,117.6,0.14,0.0,3.24,1.05,1.3,0.0,0,0,0,18.62,0.301,0.42,0.025181593199999998,8645473050.0,0.0,9071850.0,73.51592729591837,0.0,0.07714158163265306
CANO,2046,9.8,0.0,7.9,1.1,0.1,2.81,6.18,0.1,0.0,0.0,0.0,2.05,2.0,21.35,0.0,0.41,30.8,43.4,9.64,0.01,0.0,0.0,0.5,18.7,0.0,0.0,-1.0,102.2,7.63,0.0,0,0.0,0,1.87,0.0,1.94,0.0,0.01,0.0,0.0,0.0,0.62,0,17.34,0.0,0.0,0.41,0.0,0.05,0,0,2.24,0.0,0,0.0,120.4,0.14,0.0,3.24,1.08,1.96,0.0,0,0,0,18.96,0.308,0.434,0.026034628199999996,8745263400.0,0.0,9071850.0,72.6350780730897,0.0,0.07534759136212625
CANO,2047,9.8,0.0,8.4,1.1,0.1,2.84,6.18,0.1,0.0,0.0,0.0,2.05,2.0,21.4,0.0,0.41,31.4,44.5,9.64,0.01,0.0,0.0,0.5,18.7,0.0,0.0,-1.1,102.0,8.03,0.0,0,0.0,0,1.87,0.0,1.97,0.0,0.01,0.0,0.0,0.0,0.62,0,17.38,0.0,0.0,0.41,0.0,0.05,0,0,2.24,0.0,0,0.0,120.1,0.14,0.0,3.71,1.1,2.08,0.0,0,0,0,19.03,0.314,0.445,0.027399484199999994,8745263400.0,0.0,9071850.0,72.81651457119068,0.0,0.07553580349708577
CANO,2048,9.8,0.0,9.1,1.1,0.1,2.86,6.18,0.1,0.0,0.0,0.0,2.05,2.0,22.83,0.0,0.41,31.9,45.6,9.69,0.01,0.0,0.0,0.5,18.7,0.0,0.0,-1.1,102.1,8.38,0.0,0,0.0,0,1.87,0.0,1.99,0.0,0.01,0.0,0.0,0.0,0.62,0,18.81,0.0,0.0,0.41,0.0,0.05,0,0,2.24,0.0,0,0.0,120.2,0.14,0.0,4.43,1.13,2.08,0.0,0,0,0,20.49,0.319,0.456,0.0285937332,8790622650.0,0.0,9071850.0,73.13329991680533,0.0,0.07547296173044926
CANO,2049,9.8,0.0,9.4,1.2,0.1,2.88,6.18,0.1,0.0,0.0,0.0,2.05,2.0,22.94,0.0,0.41,32.9,47.3,10.03,0.01,0.0,0.0,0.5,19.8,0.0,0.0,-1.3,105.4,8.71,0.0,0,0.0,0,1.87,0.0,2.01,0.0,0.01,0.0,0.0,0.0,0.62,0,18.92,0.0,0.0,0.41,0.0,0.09,0,0,2.24,0.0,0,0.0,124.4,0.14,0.0,4.75,1.16,3.12,0.0,0,0,0,20.61,0.32899999999999996,0.473,0.0297197394,9099065550.0,0.0,9071850.0,73.14361374598072,0.0,0.07292483922829582
CANO,2050,9.8,0.0,9.4,1.2,0.1,2.91,6.18,0.1,0.0,0.0,0.0,2.14,2.0,22.94,0.0,0.41,33.7,48.6,10.55,0.01,0.0,0.0,0.5,21.1,0.0,0.0,-1.4,105.7,9.09,0.0,0,0.0,0,1.87,0.0,2.03,0.0,0.01,0.0,0.0,0.0,0.72,0,18.92,0.0,0.0,0.41,0.0,0.09,0,0,2.24,0.0,0,0.0,126.0,0.14,0.0,4.75,1.19,3.14,0.0,0,0,0,20.74,0.337,0.486,0.031016352599999998,9570801750.0,0.0,9071850.0,75.95874404761905,0.0,0.07199880952380952
CASO,2019,8.6,1.8,6.1,0.0,0.0,0.31,1.8,0.19,0.0,0.0,5.7,5.14,1.9,8.77,1.28,0.1,17.6,19.7,15.74,0.01,0.0,0.0,0.0,32.7,0.0,0.0,-0.1,43.5,3.15,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,76.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.17600000000000002,0.19699999999999998,0.010748240999999999,14279091900.0,0.0,9071850.0,187.38965748031495,0.0,0.1190531496062992
CASO,2020,9.1,1.8,6.2,0.0,0.0,0.31,1.8,0.19,0.0,0.0,4.6,5.18,1.9,10.19,1.28,0.1,18.3,21.1,11.82,0.01,0.0,0.0,0.0,24.2,0.0,0.0,-0.1,47.9,2.79,1.21,0,0.09,0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,1.43,0.0,0.0,0.69,0.0,0.0,0,0,0.0,1.07,0,0.01,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.183,0.21100000000000002,0.009519870599999999,10722926700.0,0.0,9071850.0,148.9295375,0.0,0.12599791666666668
CASO,2021,9.1,1.8,6.4,0.8,0.0,0.31,1.8,0.19,0.0,0.0,0.9,5.18,1.9,11.15,1.28,0.1,18.2,21.0,14.2,0.01,0.0,0.8,0.3,27.5,0.0,0.0,-0.3,49.2,3.14,1.21,0,0.09,0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,2.39,0.0,0.0,0.69,0.0,0.05,0,0,0.0,4.77,0,0.01,77.5,0.0,0.0,0.33,0.79,0.7,0.0,0,0,0,0.0,0.182,0.21,0.010714119599999999,12882027000.0,0.0,9071850.0,166.21970322580646,0.0,0.11705612903225807
CASO,2022,9.1,1.8,6.4,0.8,0.0,0.31,1.8,0.19,0.0,0.0,0.9,5.18,1.9,11.15,1.28,0.1,19.2,21.6,11.23,0.01,0.0,0.0,0.4,22.9,0.0,0.0,-0.4,48.2,2.99,1.21,0,0.09,0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,2.39,0.0,0.0,0.69,0.0,0.05,0,0,0.0,4.77,0,0.01,71.1,0.0,0.0,0.33,0.81,0.7,0.0,0,0,0,0.0,0.192,0.21600000000000003,0.0102022986,10187687550.0,0.0,9071850.0,143.2867447257384,0.0,0.12759282700421942
CASO,2023,9.0,1.8,6.4,0.8,0.0,0.34,1.8,0.19,0.0,0.0,0.9,5.18,1.9,11.15,1.28,0.1,20.3,23.3,10.58,0.01,0.0,0.0,0.4,21.6,0.0,0.0,-0.4,47.7,3.13,1.21,0,0.09,0,0.22,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.04,0,2.39,0.0,0.0,0.77,0.0,0.05,0,0,0.0,4.77,0,0.01,69.2,0.0,0.0,0.33,0.82,0.7,0.0,0,0,0,0.03,0.203,0.233,0.010679998199999999,9598017300.0,0.0,9071850.0,138.69967196531792,0.0,0.13109609826589594
CASO,2024,9.0,1.8,6.4,0.8,0.0,0.36,1.8,0.19,0.0,0.0,0.9,5.18,1.9,11.15,1.28,0.1,20.8,24.1,9.7,0.01,0.0,0.0,0.4,19.7,0.0,0.0,-0.4,47.6,3.39,1.21,0,0.09,0,0.22,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.04,0,2.39,0.0,0.0,0.77,0.0,0.05,0,0,0.0,4.77,0,0.01,67.3,0.0,0.0,0.34,0.83,0.7,0.0,0,0,0,0.05,0.20800000000000002,0.24100000000000002,0.011567154599999999,8799694500.0,0.0,9071850.0,130.7532615156018,0.0,0.13479717682020803
CASO,2025,9.0,0.0,8.4,0.9,0.0,0.39,1.8,0.19,0.0,0.0,0.6,5.18,1.9,11.15,1.28,0.1,22.1,25.4,9.46,0.01,0.0,0.0,0.4,19.1,0.0,0.0,-0.4,47.7,3.85,1.21,0,0.09,0,0.22,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0,2.39,0.0,0.0,0.77,1.8,0.05,0,0,0.0,5.04,0,0.01,66.8,0.0,0.0,2.32,0.87,0.7,0.0,0,0,0,0.08,0.221,0.254,0.013136739,8581970099.999999,0.0,9071850.0,128.47260628742515,0.0,0.1358061377245509
CASO,2026,9.0,0.0,8.5,0.9,0.0,0.41,1.8,0.19,0.0,0.0,0.6,5.18,1.9,11.15,1.28,0.1,23.3,27.2,10.07,0.01,0.0,0.0,0.4,20.4,0.0,0.0,-0.4,47.6,4.38,1.21,0,0.09,0,0.22,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.04,0,2.39,0.0,0.0,0.77,1.8,0.05,0,0,0.0,5.04,0,0.01,68.1,0.0,0.0,2.42,0.9,0.7,0.0,0,0,0,0.1,0.233,0.272,0.014945173199999998,9135352950.0,0.0,9071850.0,134.14615198237888,0.0,0.13321365638766522
CASO,2027,9.0,0.0,8.5,0.9,0.0,0.45,1.8,0.19,0.0,0.0,0.6,5.18,1.9,11.15,1.28,0.1,24.0,28.2,8.9,0.01,0.0,0.0,0.4,17.8,0.0,0.0,-0.4,48.0,4.7,1.21,0,0.09,0,0.22,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.04,0,2.39,0.0,0.0,0.77,1.8,0.05,0,0,0.0,5.04,0,0.01,65.8,0.0,0.0,2.42,0.93,0.7,0.0,0,0,0,0.14,0.24,0.282,0.016037058,8073946499.999999,0.0,9071850.0,122.70435410334346,0.0,0.13787006079027356
CASO,2028,9.0,0.0,8.5,1.0,0.0,0.49,1.8,0.19,0.0,0.0,0.6,5.18,1.9,11.15,1.28,0.1,24.6,29.1,9.25,0.01,0.0,0.0,0.4,18.5,0.0,0.0,-0.4,47.8,4.91,1.21,0,0.09,0,0.22,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.04,0,2.39,0.0,0.0,0.77,1.8,0.05,0,0,0.0,5.04,0,0.01,66.4,0.0,0.0,2.42,0.98,0.7,0.0,0,0,0,0.17,0.24600000000000002,0.29100000000000004,0.0167536074,8391461249.999999,0.0,9071850.0,126.3774284638554,0.0,0.1366242469879518
CASO,2029,9.0,0.0,8.7,1.0,0.0,0.52,1.8,0.19,0.0,0.0,0.6,5.18,1.9,11.15,1.28,0.1,25.2,30.0,8.35,0.01,0.0,0.0,0.5,16.5,0.0,0.0,-0.4,48.4,5.02,1.21,0,0.09,0,0.22,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.04,0,2.39,0.0,0.0,0.77,1.8,0.05,0,0,0.0,5.04,0,0.01,65.0,0.0,0.0,2.61,1.03,0.75,0.0,0,0,0,0.21,0.252,0.3,0.017128942799999998,7574994750.0,0.0,9071850.0,116.53838076923077,0.0,0.13956692307692306
CASO,2030,9.0,0.0,8.9,1.1,0.0,0.56,1.8,0.19,0.0,0.0,0.6,5.18,1.9,11.15,1.28,0.1,26.1,31.2,6.47,0.01,0.0,0.0,0.5,11.4,0.0,0.0,-0.4,48.6,4.84,1.21,0,0.09,0,0.22,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.04,0,2.39,0.0,0.0,0.77,1.8,0.05,0,0,0.0,5.04,0,0.01,60.1,0.0,0.0,2.75,1.07,0.75,0.0,0,0,0,0.24,0.261,0.312,0.0165147576,5869486950.0,0.0,9071850.0,97.66201247920134,0.0,0.15094592346089852
CASO,2031,8.6,0.0,9.0,1.1,0.0,0.59,1.8,0.19,0.0,0.0,0.6,5.18,1.9,11.15,1.28,0.1,26.9,32.5,6.52,0.01,0.0,0.0,0.5,11.5,0.0,0.0,-0.4,48.3,4.88,1.21,0,0.09,0,0.22,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.04,0,2.39,0.0,0.0,1.19,1.8,0.05,0,0,0.0,5.04,0,0.01,59.9,0.0,0.0,2.85,1.12,0.75,0.0,0,0,0,0.28,0.26899999999999996,0.325,0.0166512432,5914846200.0,0.0,9071850.0,98.74534557595993,0.0,0.1514499165275459
CASO,2032,8.6,0.0,9.0,1.2,0.0,0.63,1.8,0.19,0.0,0.0,0.6,5.18,1.9,11.15,1.28,0.1,27.4,33.3,6.58,0.01,0.0,0.0,0.5,11.6,0.0,0.0,-0.4,48.3,5.01,1.21,0,0.09,0,0.22,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.04,0,2.39,0.0,0.0,1.19,1.8,0.05,0,0,0.0,5.04,0,0.01,60.0,0.0,0.0,2.85,1.17,0.75,0.0,0,0,0,0.32,0.27399999999999997,0.33299999999999996,0.017094821399999998,5969277300.0,0.0,9071850.0,99.487955,0.0,0.1511975
CASO,2033,8.6,0.0,9.0,1.2,0.0,0.66,1.8,0.19,0.0,0.0,0.6,5.18,1.9,11.17,1.28,0.1,28.0,34.2,6.65,0.01,0.0,0.0,0.5,11.7,0.0,0.0,-0.4,48.7,5.14,1.21,0,0.09,0,0.22,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.04,0,2.4,0.0,0.0,1.26,1.8,0.05,0,0,0.0,5.04,0,0.01,60.4,0.0,0.0,2.92,1.23,1.04,0.0,0,0,0,0.36,0.28,0.342,0.017538399599999997,6032780250.0,0.0,9071850.0,99.88046771523179,0.0,0.15019619205298013
CASO,2034,8.6,0.0,9.1,1.3,0.0,0.69,1.8,0.19,0.0,0.0,0.6,5.18,1.9,11.2,1.28,0.1,28.6,35.2,6.72,0.01,0.0,0.0,0.5,12.0,0.0,0.0,-0.5,49.7,5.33,1.21,0,0.09,0,0.22,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.04,0,2.44,0.0,0.0,1.26,1.8,0.05,0,0,0.0,5.04,0,0.01,61.8,0.04,0.0,3.03,1.25,1.49,0.0,0,0,0,0.43,0.28600000000000003,0.35200000000000004,0.0181867062,6096283200.0,0.0,9071850.0,98.64535922330097,0.0,0.14679368932038836
CASO,2035,8.6,0.0,9.1,1.3,0.0,0.73,1.8,0.19,0.0,0.0,0.6,5.18,1.9,11.2,1.28,0.1,29.0,36.0,6.63,0.01,0.0,0.0,0.6,11.7,0.0,0.0,-0.6,50.1,5.47,1.21,0,0.09,0,0.22,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.04,0,2.44,0.0,0.0,1.26,1.8,0.05,0,0,0.0,5.04,0,0.01,61.8,0.04,0.0,3.03,1.32,1.49,0.0,0,0,0,0.46,0.29,0.36,0.0186644058,6014636550.0,0.0,9071850.0,97.32421601941748,0.0,0.14679368932038836
