,Qe,T_db,Patm,RH,Qfrac,Qheat_kW,Welec_kW,makeup_water_kg_per_s
1556,100.0,-0.6,83.1,0.66,1.0,145.0,84.61,0.05847
1557,100.0,-0.6,83.1,0.54,1.0,145.0,84.61,0.06094
1558,100.0,-0.6,83.1,0.54,1.0,145.0,84.61,0.06094
1559,100.0,-1.7,83.0,0.69,1.0,145.0,84.61,0.05602
1560,100.0,-1.7,83.0,0.76,1.0,145.0,84.61,0.05466
1561,100.0,-2.8,83.0,0.79,1.0,145.0,84.61,0.05232
1562,100.0,-3.3,83.0,0.87,1.0,145.0,84.61,0.0501
1563,100.0,-2.8,83.0,0.87,1.0,145.0,84.61,0.05086
1564,100.0,-3.9,83.1,0.83,1.0,145.0,84.61,0.04987
1565,100.0,-4.4,83.1,0.86,1.0,145.0,84.61,0.0486
1566,100.0,-4.4,83.2,0.9,1.0,145.0,84.61,0.04789
1567,100.0,-3.9,83.2,0.91,1.0,145.0,84.61,0.04845
1568,100.0,-2.2,83.2,0.75,1.0,145.0,84.61,0.05398
1569,100.0,0.6,83.2,0.52,1.0,145.0,84.61,0.06348
1570,100.0,2.2,83.2,0.31,1.0,145.0,84.61,0.07136
1571,100.0,2.2,83.1,0.28,1.0,145.0,84.61,0.07215
1572,100.0,3.9,83.0,0.23,1.0,145.0,84.61,0.07703
1573,100.0,5.0,82.9,0.17,1.0,145.0,84.61,0.08119
1574,100.0,5.0,82.9,0.15,1.0,145.0,84.61,0.08179
1575,100.0,5.0,82.9,0.14,1.0,145.0,84.61,0.08209
1576,100.0,3.9,82.9,0.17,1.0,145.0,84.61,0.07875
1577,100.0,2.8,82.9,0.19,1.0,145.0,84.61,0.0758
1578,100.0,1.1,83.0,0.25,1.0,145.0,84.61,0.07067
1579,100.0,1.1,83.0,0.24,1.0,145.0,84.61,0.07091
1580,100.0,1.1,83.0,0.24,1.0,145.0,84.61,0.07091
1581,100.0,0.6,83.0,0.24,1.0,145.0,84.61,0.06988
1582,100.0,-1.1,83.0,0.4,1.0,145.0,84.61,0.06295
1583,100.0,-1.1,83.1,0.4,1.0,145.0,84.61,0.06292
1584,100.0,-0.6,83.1,0.35,1.0,145.0,84.61,0.06496
1585,100.0,1.1,83.1,0.25,1.0,145.0,84.61,0.07064
1586,100.0,0.6,83.1,0.26,1.0,145.0,84.61,0.06938
1587,100.0,0.0,83.2,0.29,1.0,145.0,84.61,0.06746
1588,100.0,0.0,83.3,0.27,1.0,145.0,84.61,0.06787
1589,100.0,0.6,83.3,0.26,1.0,145.0,84.61,0.06931
1590,100.0,1.1,83.4,0.25,1.0,145.0,84.61,0.07053
1591,100.0,2.8,83.4,0.22,1.0,145.0,84.61,0.07482
1592,100.0,3.9,83.5,0.19,1.0,145.0,84.61,0.07795
1593,100.0,5.0,83.5,0.18,1.0,145.0,84.61,0.08065
1594,100.0,6.1,83.5,0.17,1.0,145.0,84.61,0.0834
1595,100.0,6.7,83.5,0.16,1.0,145.0,84.61,0.08507
1596,100.0,7.8,83.5,0.14,1.0,145.0,84.61,0.08826
1597,100.0,7.8,83.4,0.13,1.0,145.0,84.61,0.08865
1598,100.0,7.2,83.5,0.13,1.0,145.0,84.61,0.08721
1599,100.0,7.2,83.6,0.13,1.0,145.0,84.61,0.08717
1600,100.0,5.6,83.7,0.16,1.0,145.0,84.61,0.08251
1601,100.0,3.3,83.8,0.26,1.0,145.0,84.61,0.07466
1602,100.0,2.8,83.9,0.24,1.0,145.0,84.61,0.07411
1603,100.0,2.2,84.0,0.27,1.0,145.0,84.61,0.07207
1604,100.0,1.7,84.0,0.28,1.0,145.0,84.61,0.07081
1605,100.0,0.0,84.1,0.35,1.0,145.0,84.61,0.06582
1606,100.0,-1.7,84.2,0.4,1.0,145.0,84.61,0.06139
1607,100.0,-4.4,84.2,0.58,1.0,145.0,84.61,0.05313
1608,100.0,-2.8,84.2,0.42,1.0,145.0,84.61,0.05892
1609,100.0,-3.3,84.2,0.42,1.0,145.0,84.61,0.05798
1610,100.0,-3.9,84.2,0.46,1.0,145.0,84.61,0.05614
1611,100.0,-4.4,84.2,0.46,1.0,145.0,84.61,0.05524
1612,100.0,-3.9,84.2,0.37,1.0,145.0,84.61,0.05778
1613,100.0,-3.3,84.2,0.34,1.0,145.0,84.61,0.05949
1614,100.0,-3.3,84.2,0.34,1.0,145.0,84.61,0.05949
1615,100.0,-0.6,84.2,0.24,1.0,145.0,84.61,0.06695
1616,100.0,3.9,84.2,0.14,1.0,145.0,84.61,0.07908
1617,100.0,7.2,84.1,0.11,1.0,145.0,84.61,0.08764
1618,100.0,10.6,84.1,0.08,1.0,145.0,84.61,0.09695
1619,100.0,13.3,84.0,0.06,1.0,145.0,84.61,0.1046
1620,100.0,15.0,83.8,0.07,1.0,145.0,84.61,0.1086
1621,100.0,14.4,83.7,0.07,1.0,145.0,84.61,0.1071
1622,100.0,15.0,83.7,0.07,1.0,145.0,84.61,0.1086
1623,100.0,14.4,83.6,0.09,1.0,145.0,84.61,0.1061
1624,100.0,12.8,83.6,0.1,1.0,145.0,84.61,0.1017
1625,100.0,10.6,83.5,0.12,1.0,145.0,84.61,0.09557
1626,100.0,9.4,83.5,0.14,1.0,145.0,84.61,0.09196
1627,100.0,8.3,83.5,0.15,1.0,145.0,84.61,0.08905
1628,100.0,6.7,83.5,0.18,1.0,145.0,84.61,0.08442
1629,100.0,6.1,83.5,0.19,1.0,145.0,84.61,0.08277
1630,100.0,6.7,83.4,0.15,1.0,145.0,84.61,0.08544
1631,100.0,7.2,83.3,0.14,1.0,145.0,84.61,0.08696
1632,100.0,7.8,83.2,0.13,1.0,145.0,84.61,0.08873
1633,100.0,8.3,83.2,0.14,1.0,145.0,84.61,0.08954
1634,100.0,8.9,83.1,0.13,1.0,145.0,84.61,0.09134
1635,100.0,8.3,83.1,0.14,1.0,145.0,84.61,0.08958
1636,100.0,7.8,83.1,0.17,1.0,145.0,84.61,0.08738
1637,100.0,8.3,83.1,0.17,1.0,145.0,84.61,0.08851
1638,100.0,8.9,83.1,0.17,1.0,145.0,84.61,0.08986
1639,100.0,10.6,83.1,0.17,1.0,145.0,84.61,0.09372
1640,100.0,13.3,83.1,0.16,1.0,145.0,84.61,0.1003
1641,100.0,16.1,83.0,0.13,1.0,145.0,84.61,0.1085
1642,100.0,17.2,83.0,0.13,1.0,145.0,84.61,0.1111
1643,100.0,18.3,82.9,0.13,1.0,145.0,84.61,0.1138
1644,100.0,18.9,82.8,0.13,1.0,145.0,84.61,0.1153
1645,100.0,19.4,82.8,0.13,1.0,145.0,84.61,0.1165
1646,100.0,19.4,82.8,0.14,1.0,145.0,84.61,0.1158
1647,100.0,18.3,82.8,0.14,1.0,145.0,84.61,0.1132
1648,100.0,17.8,82.8,0.16,1.0,145.0,84.61,0.1109
1649,100.0,15.0,82.8,0.21,1.0,145.0,84.61,0.1019
1650,100.0,12.8,82.9,0.25,1.0,145.0,84.61,0.09529
1651,100.0,11.1,82.9,0.29,1.0,145.0,84.61,0.0901
1652,100.0,10.6,82.9,0.29,1.0,145.0,84.61,0.08908
1653,100.0,10.6,82.8,0.27,1.0,145.0,84.61,0.0899
1654,100.0,10.6,82.8,0.29,1.0,145.0,84.61,0.08912
1655,100.0,9.4,82.7,0.32,1.0,145.0,84.61,0.08562
1656,100.0,8.3,82.7,0.39,1.0,145.0,84.61,0.08107
1657,100.0,8.9,82.6,0.37,1.0,145.0,84.61,0.08292
1658,100.0,8.3,82.5,0.39,1.0,145.0,84.61,0.08114
1659,100.0,6.7,82.5,0.43,1.0,145.0,84.61,0.07689
1660,100.0,8.3,82.5,0.39,1.0,145.0,84.61,0.08114
1661,100.0,6.1,82.4,0.45,1.0,145.0,84.61,0.07524
1662,100.0,5.6,82.4,0.49,1.0,145.0,84.61,0.07319
1663,100.0,11.7,82.4,0.32,1.0,145.0,84.61,0.0903
1664,100.0,13.3,82.4,0.29,1.0,145.0,84.61,0.09477
1665,100.0,15.6,82.3,0.23,1.0,145.0,84.61,0.1024
1666,100.0,16.7,82.2,0.22,1.0,145.0,84.61,0.1053
1667,100.0,16.7,82.1,0.21,1.0,145.0,84.61,0.1059
1668,100.0,16.7,82.0,0.19,1.0,145.0,84.61,0.107
1669,100.0,18.3,81.8,0.17,1.0,145.0,84.61,0.1119
1670,100.0,18.3,81.8,0.11,1.0,145.0,84.61,0.1155
1671,100.0,15.6,81.8,0.15,1.0,145.0,84.61,0.1068
1672,100.0,14.4,81.7,0.16,1.0,145.0,84.61,0.1035
1673,100.0,12.8,81.7,0.21,1.0,145.0,84.61,0.09754
1674,100.0,7.8,81.9,0.48,1.0,145.0,84.61,0.0775
1675,100.0,3.9,82.1,0.76,1.0,145.0,84.61,0.06342
1676,100.0,2.8,82.2,0.82,1.0,145.0,84.61,0.0604
1677,100.0,3.9,82.2,0.69,1.0,145.0,84.61,0.06513
1678,100.0,4.4,82.2,0.67,1.0,145.0,84.61,0.0664
1679,100.0,3.3,82.4,0.79,1.0,145.0,84.61,0.06175
1680,100.0,1.7,82.5,0.77,1.0,145.0,84.61,0.0599
1681,100.0,2.8,82.5,0.57,1.0,145.0,84.61,0.06627
1682,100.0,0.6,82.6,0.6,1.0,145.0,84.61,0.06192
1683,100.0,0.0,82.7,0.62,1.0,145.0,84.61,0.06048
1684,100.0,-0.6,82.9,0.63,1.0,145.0,84.61,0.05914
1685,100.0,-1.1,82.9,0.62,1.0,145.0,84.61,0.05847
1686,100.0,-1.1,83.0,0.62,1.0,145.0,84.61,0.05844
1687,100.0,2.2,83.1,0.46,1.0,145.0,84.61,0.06771
1688,100.0,5.6,83.1,0.33,1.0,145.0,84.61,0.0776
1689,100.0,7.2,83.1,0.26,1.0,145.0,84.61,0.08304
1690,100.0,8.3,83.1,0.19,1.0,145.0,84.61,0.0878
1691,100.0,9.4,83.1,0.16,1.0,145.0,84.61,0.09137
1692,100.0,9.4,83.1,0.15,1.0,145.0,84.61,0.09175
1693,100.0,9.4,83.0,0.14,1.0,145.0,84.61,0.09218
1694,100.0,9.4,83.0,0.14,1.0,145.0,84.61,0.09218
1695,100.0,8.3,83.1,0.16,1.0,145.0,84.61,0.08886
1696,100.0,7.2,83.1,0.17,1.0,145.0,84.61,0.08603
1697,100.0,3.9,83.2,0.31,1.0,145.0,84.61,0.07475
1698,100.0,2.2,83.3,0.42,1.0,145.0,84.61,0.06861
1699,100.0,1.7,83.4,0.44,1.0,145.0,84.61,0.06719
1700,100.0,1.1,83.4,0.46,1.0,145.0,84.61,0.06564
1701,100.0,0.0,83.4,0.47,1.0,145.0,84.61,0.06345
1702,100.0,0.0,83.4,0.47,1.0,145.0,84.61,0.06345
1703,100.0,-0.6,83.3,0.52,1.0,145.0,84.61,0.0613
1704,100.0,-1.7,83.3,0.57,1.0,145.0,84.61,0.05828
1705,100.0,-2.2,83.2,0.62,1.0,145.0,84.61,0.05646
1706,100.0,-2.8,83.2,0.62,1.0,145.0,84.61,0.05543
1707,100.0,-3.3,83.2,0.65,1.0,145.0,84.61,0.05402
1708,100.0,-3.3,83.3,0.62,1.0,145.0,84.61,0.05454
1709,100.0,-3.3,83.3,0.62,1.0,145.0,84.61,0.05454
1710,100.0,-2.2,83.4,0.54,1.0,145.0,84.61,0.05795
1711,100.0,3.9,83.4,0.31,1.0,145.0,84.61,0.07468
1712,100.0,5.6,83.4,0.23,1.0,145.0,84.61,0.08049
1713,100.0,7.2,83.4,0.18,1.0,145.0,84.61,0.08557
1714,100.0,8.9,83.4,0.15,1.0,145.0,84.61,0.09047
1715,100.0,9.4,83.3,0.16,1.0,145.0,84.61,0.09129
1716,100.0,9.4,83.3,0.16,1.0,145.0,84.61,0.09129
1717,100.0,9.4,83.2,0.16,1.0,145.0,84.61,0.09133
1718,100.0,9.4,83.1,0.17,1.0,145.0,84.61,0.091
1719,100.0,9.4,83.1,0.17,1.0,145.0,84.61,0.091
1720,100.0,8.9,83.1,0.22,1.0,145.0,84.61,0.08804
1721,100.0,6.7,83.1,0.28,1.0,145.0,84.61,0.08135
1722,100.0,4.4,83.2,0.34,1.0,145.0,84.61,0.07491
1723,100.0,2.8,83.2,0.38,1.0,145.0,84.61,0.07077
1724,100.0,1.7,83.2,0.44,1.0,145.0,84.61,0.06725
1725,100.0,1.7,83.2,0.46,1.0,145.0,84.61,0.06678
1726,100.0,1.1,83.2,0.48,1.0,145.0,84.61,0.06525
1727,100.0,1.1,83.1,0.5,1.0,145.0,84.61,0.06483
1728,100.0,1.1,83.1,0.46,1.0,145.0,84.61,0.06574
1729,100.0,1.7,83.1,0.38,1.0,145.0,84.61,0.06872
1730,100.0,0.0,83.0,0.52,1.0,145.0,84.61,0.06251
1731,100.0,-2.2,83.0,0.62,1.0,145.0,84.61,0.05652
1732,100.0,-2.8,82.9,0.65,1.0,145.0,84.61,0.05495
1733,100.0,-3.9,82.9,0.75,1.0,145.0,84.61,0.05133
1734,100.0,-3.3,82.9,0.75,1.0,145.0,84.61,0.05228
1735,100.0,-2.2,82.9,0.72,1.0,145.0,84.61,0.05463
1736,100.0,-1.1,82.9,0.62,1.0,145.0,84.61,0.05847
1737,100.0,1.7,82.8,0.5,1.0,145.0,84.61,0.06597
1738,100.0,3.9,82.7,0.39,1.0,145.0,84.61,0.07276
1739,100.0,6.7,82.6,0.26,1.0,145.0,84.61,0.08218
1740,100.0,6.1,82.5,0.26,1.0,145.0,84.61,0.08097
1741,100.0,7.2,82.5,0.27,1.0,145.0,84.61,0.08294
1742,100.0,7.8,82.4,0.27,1.0,145.0,84.61,0.08423
1743,100.0,7.2,82.4,0.28,1.0,145.0,84.61,0.08265
1744,100.0,3.9,82.4,0.37,1.0,145.0,84.61,0.07341
1745,100.0,2.2,82.5,0.46,1.0,145.0,84.61,0.06791
1746,100.0,1.7,82.5,0.5,1.0,145.0,84.61,0.06607
1747,100.0,1.1,82.6,0.64,1.0,145.0,84.61,0.06184
1748,100.0,0.6,82.7,0.66,1.0,145.0,84.61,0.06059
1749,100.0,0.0,82.7,0.69,1.0,145.0,84.61,0.05902
1750,100.0,0.0,82.7,0.69,1.0,145.0,84.61,0.05902
1751,100.0,-0.6,82.7,0.73,1.0,145.0,84.61,0.05717
1752,100.0,0.0,82.7,0.69,1.0,145.0,84.61,0.05902
1753,100.0,-0.6,82.7,0.76,1.0,145.0,84.61,0.05656
1754,100.0,-1.1,82.7,0.76,1.0,145.0,84.61,0.05573
1755,100.0,-1.7,82.7,0.8,1.0,145.0,84.61,0.05397
1756,100.0,-2.2,82.7,0.87,1.0,145.0,84.61,0.05186
1757,100.0,-2.2,82.7,0.87,1.0,145.0,84.61,0.05186
1758,100.0,-1.7,82.8,0.83,1.0,145.0,84.61,0.05337
1759,100.0,-0.6,82.8,0.76,1.0,145.0,84.61,0.05654
1760,100.0,-0.6,82.8,0.8,1.0,145.0,84.61,0.05574
1761,100.0,0.6,82.9,0.69,1.0,145.0,84.61,0.05989
1762,100.0,2.8,82.8,0.57,1.0,145.0,84.61,0.06617
1763,100.0,4.4,82.8,0.51,1.0,145.0,84.61,0.07042
1764,100.0,4.4,82.8,0.48,1.0,145.0,84.61,0.07122
1765,100.0,5.6,82.7,0.44,1.0,145.0,84.61,0.07452
1766,100.0,5.6,82.7,0.44,1.0,145.0,84.61,0.07452
1767,100.0,6.7,82.7,0.41,1.0,145.0,84.61,0.07744
1768,100.0,5.0,82.8,0.44,1.0,145.0,84.61,0.0734
1769,100.0,3.9,82.8,0.47,1.0,145.0,84.61,0.0706
1770,100.0,1.7,82.9,0.61,1.0,145.0,84.61,0.06339
1771,100.0,0.6,82.9,0.66,1.0,145.0,84.61,0.06053
1772,100.0,0.6,83.0,0.69,1.0,145.0,84.61,0.05986
1773,100.0,-1.1,83.0,0.76,1.0,145.0,84.61,0.05565
1774,100.0,-1.7,83.0,0.8,1.0,145.0,84.61,0.05389
1775,100.0,-2.2,83.0,0.83,1.0,145.0,84.61,0.05253
1776,100.0,-2.8,83.0,0.79,1.0,145.0,84.61,0.05232
1777,100.0,-2.8,83.0,0.87,1.0,145.0,84.61,0.05086
1778,100.0,-2.8,82.9,0.87,1.0,145.0,84.61,0.05089
1779,100.0,-2.2,82.9,0.87,1.0,145.0,84.61,0.05181
1780,100.0,-2.2,82.9,0.87,1.0,145.0,84.61,0.05181
1781,100.0,-2.2,82.9,0.87,1.0,145.0,84.61,0.05181
1782,100.0,-2.2,82.9,0.87,1.0,145.0,84.61,0.05181
1783,100.0,-2.2,82.9,0.87,1.0,145.0,84.61,0.05181
1784,100.0,-1.7,83.0,0.83,1.0,145.0,84.61,0.05332
1785,100.0,-1.1,83.0,0.79,1.0,145.0,84.61,0.05506
1786,100.0,0.6,83.0,0.69,1.0,145.0,84.61,0.05986
1787,100.0,1.1,82.9,0.67,1.0,145.0,84.61,0.06109
1788,100.0,1.7,82.9,0.64,1.0,145.0,84.61,0.06271
1789,100.0,2.8,82.8,0.59,1.0,145.0,84.61,0.06569
1790,100.0,2.8,82.8,0.59,1.0,145.0,84.61,0.06569
1791,100.0,2.8,82.9,0.59,1.0,145.0,84.61,0.06566
1792,100.0,3.3,82.9,0.57,1.0,145.0,84.61,0.06697
1793,100.0,2.2,83.0,0.62,1.0,145.0,84.61,0.06394
1794,100.0,0.6,83.1,0.69,1.0,145.0,84.61,0.05983
1795,100.0,-0.6,83.1,0.83,1.0,145.0,84.61,0.05506
1796,100.0,-1.1,83.2,0.87,1.0,145.0,84.61,0.05345
1797,100.0,-1.7,83.3,0.91,1.0,145.0,84.61,0.05173
1798,100.0,-2.8,83.3,0.96,1.0,145.0,84.61,0.04916
1799,100.0,-2.8,83.3,0.91,1.0,145.0,84.61,0.05006
1800,100.0,-2.8,83.3,0.91,1.0,145.0,84.61,0.05006
1801,100.0,-3.3,83.3,0.91,1.0,145.0,84.61,0.04932
1802,100.0,-4.4,83.3,0.9,1.0,145.0,84.61,0.04787
1803,100.0,-5.6,83.3,0.96,1.0,145.0,84.61,0.04517
1804,100.0,-4.4,83.4,0.86,1.0,145.0,84.61,0.04852
1805,100.0,-6.1,83.5,0.91,1.0,145.0,84.61,0.04521
1806,100.0,-3.9,83.5,0.83,1.0,145.0,84.61,0.04977
1807,100.0,1.7,83.5,0.58,1.0,145.0,84.61,0.06389
1808,100.0,7.2,83.6,0.33,1.0,145.0,84.61,0.08058
1809,100.0,9.4,83.6,0.21,1.0,145.0,84.61,0.08929
1810,100.0,10.6,83.6,0.18,1.0,145.0,84.61,0.09311
1811,100.0,11.7,83.5,0.14,1.0,145.0,84.61,0.09734
1812,100.0,13.3,83.5,0.13,1.0,145.0,84.61,0.1016
1813,100.0,13.3,83.4,0.12,1.0,145.0,84.61,0.1021
1814,100.0,13.3,83.4,0.11,1.0,145.0,84.61,0.1025
1815,100.0,13.3,83.4,0.1,1.0,145.0,84.61,0.103
1816,100.0,12.2,83.4,0.21,1.0,145.0,84.61,0.09552
1817,100.0,10.0,83.4,0.26,1.0,145.0,84.61,0.08879
1818,100.0,8.3,83.4,0.3,1.0,145.0,84.61,0.08385
1819,100.0,7.2,83.4,0.38,1.0,145.0,84.61,0.07906
1820,100.0,5.6,83.5,0.44,1.0,145.0,84.61,0.07425
1821,100.0,3.3,83.5,0.49,1.0,145.0,84.61,0.06879
1822,100.0,1.7,83.5,0.53,1.0,145.0,84.61,0.06505
1823,100.0,1.1,83.4,0.5,1.0,145.0,84.61,0.06473
1824,100.0,-1.1,83.4,0.57,1.0,145.0,84.61,0.05932
1825,100.0,-1.1,83.4,0.57,1.0,145.0,84.61,0.05932
1826,100.0,-2.2,83.4,0.62,1.0,145.0,84.61,0.0564
1827,100.0,-1.1,83.4,0.49,1.0,145.0,84.61,0.06096
1828,100.0,-1.7,83.4,0.52,1.0,145.0,84.61,0.05924
1829,100.0,-1.7,83.4,0.49,1.0,145.0,84.61,0.05984
1830,100.0,0.6,83.5,0.41,1.0,145.0,84.61,0.06582
1831,100.0,6.7,83.5,0.29,1.0,145.0,84.61,0.08089
1832,100.0,12.2,83.5,0.14,1.0,145.0,84.61,0.09851
1833,100.0,13.3,83.5,0.13,1.0,145.0,84.61,0.1016
1834,100.0,14.4,83.5,0.12,1.0,145.0,84.61,0.1047
1835,100.0,16.1,83.4,0.11,1.0,145.0,84.61,0.1094
1836,100.0,17.2,83.4,0.1,1.0,145.0,84.61,0.1127
1837,100.0,17.2,83.4,0.11,1.0,145.0,84.61,0.1121
1838,100.0,16.1,83.4,0.16,1.0,145.0,84.61,0.1067
1839,100.0,15.0,83.4,0.18,1.0,145.0,84.61,0.1031
1840,100.0,14.4,83.4,0.17,1.0,145.0,84.61,0.1023
1841,100.0,12.8,83.5,0.19,1.0,145.0,84.61,0.09768
1842,100.0,8.9,83.5,0.39,1.0,145.0,84.61,0.08191
1843,100.0,6.7,83.6,0.47,1.0,145.0,84.61,0.07531
1844,100.0,5.6,83.6,0.51,1.0,145.0,84.61,0.07223
1845,100.0,5.6,83.6,0.53,1.0,145.0,84.61,0.07167
1846,100.0,4.4,83.5,0.53,1.0,145.0,84.61,0.06966
1847,100.0,4.4,83.5,0.46,1.0,145.0,84.61,0.07153
1848,100.0,5.0,83.5,0.44,1.0,145.0,84.61,0.07316
1849,100.0,5.6,83.4,0.38,1.0,145.0,84.61,0.07602
1850,100.0,5.0,83.3,0.44,1.0,145.0,84.61,0.07323
1851,100.0,4.4,83.2,0.53,1.0,145.0,84.61,0.06976
1852,100.0,2.8,83.2,0.62,1.0,145.0,84.61,0.06484
1853,100.0,1.7,83.2,0.61,1.0,145.0,84.61,0.0633
1854,100.0,0.6,83.2,0.66,1.0,145.0,84.61,0.06044
1855,100.0,3.3,83.1,0.57,1.0,145.0,84.61,0.06691
1856,100.0,6.7,83.0,0.47,1.0,145.0,84.61,0.07551
1857,100.0,10.0,82.9,0.38,1.0,145.0,84.61,0.08454
1858,100.0,11.7,82.8,0.41,1.0,145.0,84.61,0.0866
1859,100.0,13.3,82.5,0.26,1.0,145.0,84.61,0.09606
1860,100.0,14.4,82.3,0.22,1.0,145.0,84.61,0.1003
1861,100.0,15.0,82.1,0.21,1.0,145.0,84.61,0.1022
1862,100.0,15.6,82.0,0.21,1.0,145.0,84.61,0.1036
1863,100.0,14.4,81.9,0.28,1.0,145.0,84.61,0.09765
1864,100.0,11.7,81.8,0.34,1.0,145.0,84.61,0.08972
1865,100.0,11.7,81.7,0.35,1.0,145.0,84.61,0.08936
1866,100.0,9.4,81.7,0.47,1.0,145.0,84.61,0.08069
1867,100.0,8.9,81.7,0.51,1.0,145.0,84.61,0.07848
1868,100.0,8.9,81.6,0.49,1.0,145.0,84.61,0.07918
1869,100.0,8.9,81.6,0.45,1.0,145.0,84.61,0.08053
1870,100.0,8.9,81.7,0.49,1.0,145.0,84.61,0.07915
1871,100.0,7.8,81.7,0.44,1.0,145.0,84.61,0.07886
1872,100.0,8.9,81.6,0.3,1.0,145.0,84.61,0.08575
1873,100.0,9.4,81.6,0.22,1.0,145.0,84.61,0.08973
1874,100.0,8.9,81.6,0.23,1.0,145.0,84.61,0.08828
1875,100.0,8.9,81.7,0.23,1.0,145.0,84.61,0.08824
1876,100.0,8.9,81.7,0.21,1.0,145.0,84.61,0.08897
1877,100.0,8.3,81.8,0.22,1.0,145.0,84.61,0.08726
1878,100.0,8.3,81.9,0.22,1.0,145.0,84.61,0.08722
1879,100.0,8.9,81.9,0.22,1.0,145.0,84.61,0.08852
1880,100.0,11.1,82.0,0.18,1.0,145.0,84.61,0.09492
1881,100.0,11.1,82.0,0.16,1.0,145.0,84.61,0.09575
1882,100.0,13.3,82.0,0.14,1.0,145.0,84.61,0.1018
1883,100.0,13.3,82.0,0.13,1.0,145.0,84.61,0.1022
1884,100.0,14.4,82.0,0.12,1.0,145.0,84.61,0.1054
1885,100.0,14.4,82.0,0.12,1.0,145.0,84.61,0.1054
1886,100.0,13.9,82.1,0.14,1.0,145.0,84.61,0.1031
1887,100.0,13.9,82.1,0.12,1.0,145.0,84.61,0.1041
1888,100.0,12.2,82.1,0.15,1.0,145.0,84.61,0.09868
1889,100.0,11.1,82.2,0.16,1.0,145.0,84.61,0.09566
1890,100.0,8.9,82.2,0.2,1.0,145.0,84.61,0.08913
1891,100.0,7.8,82.3,0.21,1.0,145.0,84.61,0.08632
1892,100.0,6.1,82.3,0.25,1.0,145.0,84.61,0.08136
1893,100.0,5.6,82.4,0.23,1.0,145.0,84.61,0.08088
1894,100.0,3.3,82.4,0.29,1.0,145.0,84.61,0.07438
1895,100.0,2.8,82.3,0.3,1.0,145.0,84.61,0.07314
1896,100.0,0.6,82.3,0.35,1.0,145.0,84.61,0.0676
1897,100.0,-0.6,82.3,0.38,1.0,145.0,84.61,0.06459
1898,100.0,-1.1,82.3,0.44,1.0,145.0,84.61,0.06235
1899,100.0,-1.1,82.3,0.47,1.0,145.0,84.61,0.06172
1900,100.0,0.0,82.3,0.4,1.0,145.0,84.61,0.06534
1901,100.0,0.0,82.3,0.37,1.0,145.0,84.61,0.066
1902,100.0,0.0,82.3,0.39,1.0,145.0,84.61,0.06556
1903,100.0,5.0,82.3,0.27,1.0,145.0,84.61,0.07846
1904,100.0,7.8,82.3,0.19,1.0,145.0,84.61,0.08701
1905,100.0,10.0,82.3,0.19,1.0,145.0,84.61,0.09191
1906,100.0,11.7,82.2,0.2,1.0,145.0,84.61,0.09534
1907,100.0,12.2,82.1,0.19,1.0,145.0,84.61,0.09692
1908,100.0,13.9,82.0,0.17,1.0,145.0,84.61,0.1017
1909,100.0,12.2,81.9,0.18,1.0,145.0,84.61,0.09745
1910,100.0,11.7,81.9,0.21,1.0,145.0,84.61,0.09504
1911,100.0,10.6,81.9,0.25,1.0,145.0,84.61,0.09103
1912,100.0,10.0,81.9,0.31,1.0,145.0,84.61,0.08749
1913,100.0,9.4,82.0,0.28,1.0,145.0,84.61,0.08735
1914,100.0,8.9,82.0,0.29,1.0,145.0,84.61,0.08596
1915,100.0,7.2,82.0,0.33,1.0,145.0,84.61,0.08117
1916,100.0,6.1,82.0,0.37,1.0,145.0,84.61,0.07778
1917,100.0,5.6,82.0,0.4,1.0,145.0,84.61,0.07593
1918,100.0,3.9,82.0,0.45,1.0,145.0,84.61,0.0714
1919,100.0,2.2,82.1,0.81,1.0,145.0,84.61,0.05983
1920,100.0,2.8,82.2,0.82,1.0,145.0,84.61,0.0604
1921,100.0,2.8,82.2,0.82,1.0,145.0,84.61,0.0604
1922,100.0,2.8,82.2,0.82,1.0,145.0,84.61,0.0604
1923,100.0,0.6,82.3,0.96,1.0,145.0,84.61,0.05442
1924,100.0,0.6,82.3,0.96,1.0,145.0,84.61,0.05442
1925,100.0,1.7,82.4,0.88,1.0,145.0,84.61,0.05751
1926,100.0,2.2,82.4,0.85,1.0,145.0,84.61,0.05884
1927,100.0,3.9,82.4,0.76,1.0,145.0,84.61,0.06333
1928,100.0,5.6,82.4,0.61,1.0,145.0,84.61,0.06982
1929,100.0,6.7,82.4,0.52,1.0,145.0,84.61,0.07421
1930,100.0,9.4,82.4,0.36,1.0,145.0,84.61,0.0843
1931,100.0,8.9,82.4,0.24,1.0,145.0,84.61,0.0876
1932,100.0,10.0,82.5,0.21,1.0,145.0,84.61,0.09106
1933,100.0,11.7,82.5,0.18,1.0,145.0,84.61,0.09606
1934,100.0,10.6,82.6,0.18,1.0,145.0,84.61,0.09353
1935,100.0,10.0,82.7,0.19,1.0,145.0,84.61,0.09175
1936,100.0,9.4,82.8,0.18,1.0,145.0,84.61,0.09074
1937,100.0,8.3,82.9,0.2,1.0,145.0,84.61,0.08752
1938,100.0,7.2,83.0,0.26,1.0,145.0,84.61,0.08308
1939,100.0,6.7,83.1,0.25,1.0,145.0,84.61,0.08231
1940,100.0,6.7,83.1,0.25,1.0,145.0,84.61,0.08231
