,city,building,CoolingDemand_kWh,Cooling_HeatDemand_kWh,Cooling_ElecDemand_kWh,MakeupWater_kg,floor_area_m^2,climate_zone,eGRID_subregion,chiller_type,CoolingDemand_intensity_kWh/sqm,Total_w4e_intensity_factor_(L/kWh),chp_id,Total_annual_water_consumption_L,percent_evaporation,Total_WaterConsumption_intensity_L/kWh,Total_WaterConsumption_intensity_L/kWh_sqm
3501,las_vegas,strip_mall,203721.03072605998,323690.0821536284,4329.750973031185,1017189.2741756478,2090.0,3B,NWPP,AbsorptionChiller,97.47417738088994,0.0279,MT4,1037230.902591103,0.980677756162693,5.091427718063379,0.002436089817255205
3502,las_vegas,supermarket,251168.3699391733,399078.63223668665,5338.16508910723,1267624.465142452,4181.0,3B,NWPP,AbsorptionChiller,60.07375506796779,0.0279,MT4,1292333.8587779347,0.9808800230159963,5.145289030983103,0.001230635979665894
3503,las_vegas,warehouse,76466.8579176109,121497.34091353723,1625.1756202756208,393372.3516514049,4835.0,3B,NWPP,AbsorptionChiller,15.815275680995017,0.0279,MT4,400894.9935063979,0.9812353808931443,5.242728737963073,0.0010843285910988776
3504,los_angeles,full_service_restaurant,38089.07487112025,60519.307850780104,809.5198045942097,125225.68547093085,569.52,3B-CA,CAMX,AbsorptionChiller,66.87925774532984,0.0279,MT4,128972.80515972692,0.9709464356911875,3.3860839517925965,0.005945504902009757
3505,los_angeles,hospital,14675155.111352984,23317190.899149735,311895.96329995495,43740283.29903264,22422.0,3B-CA,CAMX,AbsorptionChiller,654.4980426078398,0.0279,MT4,45183992.88872343,0.9680482069558067,3.078944825173822,0.00013731802806055758
3506,los_angeles,large_hotel,3375500.7776277964,5363295.680008603,71740.64319384914,10188425.193647819,11345.0,3B-CA,CAMX,AbsorptionChiller,297.53202094559686,0.0279,MT4,10520499.560541559,0.9684354944379993,3.116722600175213,0.00027472213311372526
3507,los_angeles,large_office,5201055.2692618435,8263898.927827175,110539.76132271168,16318970.436297636,46320.0,3B-CA,CAMX,AbsorptionChiller,112.28530374054067,0.0279,MT4,16830638.852186214,0.9695989902473539,3.2360046146125443,6.98619303672829e-05
3508,los_angeles,medium_office,299648.52896584,476108.21824572486,6368.530068954006,955324.5525491702,4982.0,3B-CA,CAMX,AbsorptionChiller,60.146232229193096,0.0279,MT4,984803.3179538406,0.9700663423170431,3.286528124642015,0.0006596804746370966
3509,los_angeles,midrise_apartment,108282.11874416638,172048.255337952,2301.3559637093445,337991.38200433896,3135.0,3B-CA,CAMX,AbsorptionChiller,34.53975079558736,0.0279,MT4,348643.9394755749,0.9694457402952154,3.219773897288631,0.0010270411155625617
3510,los_angeles,outpatient_healthcare,1193160.9061363568,1895800.106416657,25358.646458417985,3646748.1992545472,3804.0,3B-CA,CAMX,AbsorptionChiller,313.6595441998835,0.0279,MT4,3764128.753610705,0.968816009748986,3.1547536750927816,0.0008293253614860099
3511,los_angeles,primary_school,306507.75873932877,487006.7722191563,6514.3115657399,985755.2347513618,6871.0,3B-CA,CAMX,AbsorptionChiller,44.60890099539059,0.0279,MT4,1015908.7961446766,0.9703186334169503,3.314463556560935,0.000482384450088915
3512,los_angeles,quick_service_restaurant,10498.060752268371,16680.25208415974,223.11878452154352,35405.039775243305,232.0,3B-CA,CAMX,AbsorptionChiller,45.25026186322574,0.0279,MT4,36437.81597871125,0.9716564734815241,3.4709092315776457,0.014960815653351922
3513,los_angeles,secondary_school,3890804.18388832,6182055.53662253,82692.55825490592,12367798.764542414,19592.0,3B-CA,CAMX,AbsorptionChiller,198.5914752903389,0.0279,MT4,12750567.550920898,0.9699802550082691,3.2771033823086086,0.00016726742457679708
3514,los_angeles,small_hotel,372311.7496972682,591562.0022967691,7912.865720232603,1143071.47714978,4014.0,3B-CA,CAMX,AbsorptionChiller,92.75330087126761,0.0279,MT4,1179698.6909212156,0.9689520603410742,3.1685776553666245,0.0007893815783175447
3515,los_angeles,small_office,15527.703098261163,24671.794922792757,330.01544984837733,50066.81552195389,511.0,3B-CA,CAMX,AbsorptionChiller,30.386894517145134,0.0279,MT4,51594.396913682314,0.9703924944740787,3.322732060703814,0.006502411077698267
3516,los_angeles,stand_alone_retail,48992.813580872746,77844.13713405348,1041.2605979721484,159194.58731834145,2294.0,3B-CA,CAMX,AbsorptionChiller,21.356937044844265,0.0279,MT4,164014.39291875518,0.9706135204682845,3.34772349107927,0.0014593389237485919
3517,los_angeles,strip_mall,46946.748953050395,74593.16778095781,997.7749044154981,153034.41437453777,2090.0,3B-CA,CAMX,AbsorptionChiller,22.462559307679616,0.0279,MT4,157652.93262215008,0.9707045205515992,3.3581224714796036,0.0016067571633873701
3518,los_angeles,supermarket,29681.180776676327,47160.098345163475,630.8240287736267,99419.27762518726,4181.0,3B-CA,CAMX,AbsorptionChiller,7.0990626110204085,0.0279,MT4,102339.24712435005,0.9714677449638182,3.44795066929308,0.0008246712913879647
3519,los_angeles,warehouse,2946.9747711806117,4682.41546976475,62.633037136825294,9741.044099379662,4835.0,3B-CA,CAMX,AbsorptionChiller,0.6095087427467656,0.0279,MT4,10030.96101715308,0.9710977923971934,3.403816386637913,0.0007039951161608921
3520,miami,full_service_restaurant,333075.1009053597,529219.3269940747,7078.956144575305,1147310.9278407905,569.52,1A,FRCC,AbsorptionChiller,584.8347747319843,0.0279,MT4,1180078.1261167591,0.9722330263134403,3.542979114647383,0.0062209915624515085
3521,miami,hospital,18181533.961485554,28888437.294360336,386418.2017947724,59760222.946767494,22422.0,1A,FRCC,AbsorptionChiller,810.879224042706,0.0279,MT4,61548882.40122047,0.9709392049916814,3.385241450561937,0.00015097856794942186
3522,miami,large_hotel,4501829.695100983,7152907.182215945,95678.88711987901,14898052.597888619,11345.0,1A,FRCC,AbsorptionChiller,396.81178449545905,0.0279,MT4,15340932.734599678,0.9711308207673582,3.40771059182761,0.0003003711407516624
3523,miami,large_office,10589690.60717502,16825841.742511455,225066.22437115942,35996163.46016976,46320.0,1A,FRCC,AbsorptionChiller,228.62026354004794,0.0279,MT4,37037954.0078969,0.9718723516016836,3.497548264800288,7.550838222798549e-05
3524,miami,medium_office,920468.298026496,1462521.8513087677,19563.019560723213,3182063.39843682,4982.0,1A,FRCC,AbsorptionChiller,184.75879125381292,0.0279,MT4,3272617.051790655,0.9723298962509874,3.5553826881460417,0.0007136456620124532
3525,miami,midrise_apartment,405308.6893941922,643990.47314855,8614.160678591223,1383112.2544319972,3135.0,1A,FRCC,AbsorptionChiller,129.28506838730215,0.0279,MT4,1422985.6347965237,0.9719790703507502,3.5108688069911245,0.0011198943562970094
3526,miami,outpatient_healthcare,2215771.0834806184,3520614.0548636243,47092.52142757439,7438855.856231522,3804.0,1A,FRCC,AbsorptionChiller,582.4845119559985,0.0279,MT4,7656838.5581183145,0.9715309784538069,3.4556090271250666,0.0009084145707479145
3527,miami,primary_school,1356672.9030103134,2155602.5014497167,28833.82143197916,4729248.904269868,6871.0,1A,FRCC,AbsorptionChiller,197.4491199258206,0.0279,MT4,4862715.4104354065,0.9725530912462779,3.5842946370090805,0.0005216554558301674
3528,miami,quick_service_restaurant,134955.77569957165,214429.73250042996,2868.260086201576,467244.85993062594,232.0,1A,FRCC,AbsorptionChiller,581.705929739533,0.0279,MT4,480521.5133004361,0.9723703247360973,3.560585019867077,0.015347349223564987
3529,miami,secondary_school,13001265.61455965,20657566.476467013,276320.23186144076,44718861.45012231,19592.0,1A,FRCC,AbsorptionChiller,663.6007357370177,0.0279,MT4,45997897.460538045,0.9721935983810341,3.537955367131847,0.00018058163368374065
3530,miami,small_hotel,882641.2277602147,1402418.8396634518,18759.068227330394,2978084.4384944844,4014.0,1A,FRCC,AbsorptionChiller,219.8906895267102,0.0279,MT4,3064916.7475981936,0.971668950169118,3.4724377824223196,0.0008650816597962929
3531,miami,small_office,77860.89656315124,123712.31342811788,1654.8035882888503,269755.7613765819,511.0,1A,FRCC,AbsorptionChiller,152.36966059325096,0.0279,MT4,277415.54569757916,0.972388770421152,3.5629636690938127,0.0069725316420622555
3532,miami,stand_alone_retail,494478.4787146058,785671.3606243168,10509.315934281065,1724233.4307668433,2294.0,1A,FRCC,AbsorptionChiller,215.55295497585257,0.0279,MT4,1772879.1395310196,0.9725611815946773,3.5853514679538927,0.0015629256617061434
3533,miami,strip_mall,395947.9090670562,629117.2332954352,8415.212894038516,1387413.6235644089,2090.0,1A,FRCC,AbsorptionChiller,189.44876031916564,0.0279,MT4,1426366.110880601,0.9726911015208123,3.602408494191687,0.0017236404278429126
3534,miami,supermarket,431613.59909479733,685786.051895064,9173.227692761417,1510582.2588608381,4181.0,1A,FRCC,AbsorptionChiller,103.23214520325217,0.0279,MT4,1553043.4585773612,0.9726593615381383,3.5982264271433646,0.0008606138309359877
3535,miami,warehouse,417101.76681913476,662728.3628348473,8864.802884129362,1505610.1717887234,4835.0,1A,FRCC,AbsorptionChiller,86.26716997293377,0.0279,MT4,1546643.7292581026,0.9734692892143544,3.7080728308896473,0.0007669230260371556
3536,minneapolis,full_service_restaurant,58445.38786568652,92863.22738659082,1242.1593101053923,211120.76363228564,569.52,6A,MROW,AbsorptionChiller,102.6221868690942,0.0279,MT4,216870.49276936392,0.9734877296415194,3.7106519554246864,0.0065154023658952915
3537,minneapolis,hospital,12220318.45247957,19416728.20782862,259722.50151003368,35317935.19065137,22422.0,6A,MROW,AbsorptionChiller,545.014648670037,0.0279,MT4,36520143.3312162,0.9670809577700309,2.9884772212139907,0.0001332832584610646
3538,minneapolis,large_hotel,2759755.958306853,4384945.578198663,58654.01330054804,8047044.772466393,11345.0,6A,MROW,AbsorptionChiller,243.25746657618802,0.0279,MT4,8318543.513841303,0.9673622262210734,3.0142315623243876,0.0002656881059783506
3539,minneapolis,large_office,3170163.0869383183,5037036.904801991,67376.53280772915,11026491.981137678,46320.0,6A,MROW,AbsorptionChiller,68.4404811515181,0.0279,MT4,11338365.676152725,0.9724939463126515,3.576587502033877,7.721475608881428e-05
3540,minneapolis,medium_office,234904.38351073337,373236.96491149854,4992.501164214781,834459.1657593519,4982.0,6A,MROW,AbsorptionChiller,47.15061893029574,0.0279,MT4,857568.5440631281,0.9730524417391935,3.650713244454817,0.000732780659264315
3541,minneapolis,midrise_apartment,91041.63081959124,144655.03563557277,1934.9381270190495,317558.5637229153,3135.0,6A,MROW,AbsorptionChiller,29.040392605930222,0.0279,MT4,326515.03978589404,0.9725694838778276,3.5864366317527705,0.0011439989255989699
3542,minneapolis,outpatient_healthcare,859087.7428124285,1364994.969135294,18258.47816057337,2689108.348154403,3804.0,6A,MROW,AbsorptionChiller,225.8379975847604,0.0279,MT4,2773623.517041757,0.9695289687414048,3.2285683741239737,0.0008487298564994673
3543,minneapolis,primary_school,252154.34036805455,400645.22969590855,5359.120247289047,915282.4166515946,6871.0,6A,MROW,AbsorptionChiller,36.69834672799513,0.0279,MT4,940088.8078964741,0.9736127150578615,3.7282277454525787,0.0005426033685711801
3544,minneapolis,quick_service_restaurant,23566.730710415573,37444.91657321585,500.871583365366,85733.71650107965,232.0,6A,MROW,AbsorptionChiller,101.58073582075679,0.0279,MT4,88052.15980652493,0.9736696599999416,3.736290828307777,0.01610470184615421
3545,minneapolis,secondary_school,3210837.3087884746,5101663.723963902,68240.9956027844,11416409.587968932,19592.0,6A,MROW,AbsorptionChiller,163.885121926729,0.0279,MT4,11732284.723765539,0.9730764174895319,3.653964245292892,0.00018650287082956778
3546,minneapolis,small_hotel,282436.0612098215,448759.5194778272,6002.707754246085,919044.9752807034,4014.0,6A,MROW,AbsorptionChiller,70.36274569253152,0.0279,MT4,946830.4158398745,0.9706542585722445,3.3523708402677204,0.0008351696164094969
3547,minneapolis,small_office,14392.478470317683,22868.049125060355,305.8881424224856,51552.40190006433,511.0,6A,MROW,AbsorptionChiller,28.165319902774332,0.0279,MT4,52968.30238148011,0.9732689095599402,3.6802766452435036,0.007202106937854214
3548,minneapolis,stand_alone_retail,72166.95675186455,114665.27572796278,1533.7883874996285,261654.6216121695,2294.0,6A,MROW,AbsorptionChiller,31.459004686950543,0.0279,MT4,268754.2486165114,0.9735832008577008,3.7240623785839175,0.0016233924928439048
3549,minneapolis,strip_mall,66433.46329682377,105555.39168273122,1411.93253993516,241071.0111684842,2090.0,6A,MROW,AbsorptionChiller,31.786346075035297,0.0279,MT4,247606.58965540578,0.9736049896894217,3.7271365569051107,0.0017833189267488568
3550,minneapolis,supermarket,71679.7319896904,113891.12971695238,1523.4332372208867,261351.77669492975,4181.0,6A,MROW,AbsorptionChiller,17.144159767924037,0.0279,MT4,268403.4715952395,0.9737272589717323,3.744482075265622,0.0008955948517736479
3551,minneapolis,warehouse,14570.77077760158,23151.335791078087,309.67744825995925,54809.913587979034,4835.0,6A,MROW,AbsorptionChiller,3.013603056380885,0.0279,MT4,56243.35407574164,0.974513602339003,3.8600122762345435,0.0007983479371736387
3552,phoenix,full_service_restaurant,266638.07857127185,423658.28039657604,5666.9479632347575,1281413.8844955736,569.52,2B,AZNM,AbsorptionChiller,468.1803599017978,0.0279,MT4,1307645.1541543363,0.979940070457626,4.904195084067129,0.008611102479398667
3553,phoenix,hospital,16674461.267935596,26493866.236831024,354387.8834811931,65236261.47974736,22422.0,2B,AZNM,AbsorptionChiller,743.6652068475424,0.0279,MT4,66876658.426340654,0.9754713081485664,4.01072378601773,0.00017887448871722994
3554,phoenix,large_hotel,3981322.8122200817,6325879.579416324,84616.38083571747,16224886.099571435,11345.0,2B,AZNM,AbsorptionChiller,350.93193585016144,0.0279,MT4,16616559.910174645,0.9764287064999909,4.173627885478809,0.0003678825813555583
3555,phoenix,large_office,8387812.171068958,13327301.560698466,178268.96800911927,36962301.17975826,46320.0,2B,AZNM,AbsorptionChiller,181.0840278728186,0.0279,MT4,37787475.75379252,0.9781627494937541,4.505045533104351,9.725918681140654e-05
3556,phoenix,medium_office,838239.4245932477,1331869.3079648295,17815.38190402187,3941787.766071306,4982.0,2B,AZNM,AbsorptionChiller,168.2535978709851,0.0279,MT4,4024251.9231149307,0.9795082021157875,4.800838286826801,0.0009636367496641512
3557,phoenix,midrise_apartment,365488.4260348538,580720.4991442706,7767.847347994069,1708180.2624522133,3135.0,2B,AZNM,AbsorptionChiller,116.58322999516868,0.0279,MT4,1744136.2125995005,0.9793846662390562,4.772069615230923,0.0015221912648264507
3558,phoenix,outpatient_healthcare,1924976.0250693748,3058573.017610228,40912.157119474694,8348475.386033629,3804.0,2B,AZNM,AbsorptionChiller,506.03996452927834,0.0279,MT4,8537850.307540765,0.9778193673248315,4.4353021525206096,0.0011659574533440088
3559,phoenix,primary_school,1117634.0042763494,1775796.251239076,23753.448037553364,5355767.528545255,6871.0,2B,AZNM,AbsorptionChiller,162.6595843801993,0.0279,MT4,5465717.91186284,0.9798836337530431,4.890436306473878,0.00071175029929761
3560,phoenix,quick_service_restaurant,119619.07263903387,190061.41541535332,2542.3040238216017,577355.8487704094,232.0,2B,AZNM,AbsorptionChiller,515.5994510303184,0.0279,MT4,589123.7109135012,0.9800248030675178,4.924998145498575,0.021228440282321445
3561,phoenix,secondary_school,11281158.855991058,17924507.960074607,239762.22955266174,51636435.92507391,19592.0,2B,AZNM,AbsorptionChiller,575.8043515716138,0.0279,MT4,52746251.60331636,0.9789593450812593,4.675605784533788,0.00023864872317955226
3562,phoenix,small_hotel,733770.7055353516,1165880.1210172707,15595.073394977959,3277485.01012842,4014.0,2B,AZNM,AbsorptionChiller,182.8028663516073,0.0279,MT4,3349671.763602393,0.9784496038512321,4.565011574233543,0.0011372724400183216
3563,phoenix,small_office,71996.84106732268,114394.98080696819,1530.172862150823,339311.2283823942,511.0,2B,AZNM,AbsorptionChiller,140.89401383037705,0.0279,MT4,346394.1197786102,0.97955250683602,4.811240530049153,0.00941534350303161
3564,phoenix,stand_alone_retail,401983.2397528322,638706.7031628354,8543.483788880223,1950487.9404113377,2294.0,2B,AZNM,AbsorptionChiller,175.23244976147873,0.0279,MT4,1990034.170330037,0.9801278638787692,4.950540155737963,0.002158038428830847
3565,phoenix,strip_mall,314040.56571715436,498975.5655283665,6674.408823375267,1532387.7307532055,2090.0,2B,AZNM,AbsorptionChiller,150.25864388380592,0.0279,MT4,1563282.3531839442,0.9802373369290484,4.9779631163699385,0.002381800534148296
3566,phoenix,supermarket,476932.2068895614,757792.2842800801,10136.39917042612,2362393.118391487,4181.0,2B,AZNM,AbsorptionChiller,114.07132429790992,0.0279,MT4,2409312.6633976023,0.9805257550342388,5.051687909924489,0.0012082487227755296
3567,phoenix,warehouse,157690.34950958707,250552.44422078814,3351.445561577096,790162.8943519138,4835.0,2B,AZNM,AbsorptionChiller,32.61434322845648,0.0279,MT4,805676.125255522,0.9807450780564112,5.1092291174517275,0.001056717501024142
3568,san_francisco,full_service_restaurant,11326.412683080798,17996.41126311727,240.72402422441013,40270.4606708324,569.52,3C,CAMX,AbsorptionChiller,19.887646936158166,0.0279,MT4,41384.7283213807,0.9730753904702417,3.653824867532904,0.006415621694642689
3569,san_francisco,hospital,13677543.281808356,21732096.547762237,290693.38654936646,38621308.012838386,22422.0,3C,CAMX,AbsorptionChiller,610.0054982520898,0.0279,MT4,39966874.73765491,0.966332951133935,2.9220799316213717,0.00013032200212386816
3570,san_francisco,large_hotel,2900597.843419503,4608727.684544292,61647.37283214219,8333960.896091124,11345.0,3C,CAMX,AbsorptionChiller,255.6719121568535,0.0279,MT4,8619315.353376657,0.9668936051662451,2.971565111285948,0.00026192729054966485
3571,san_francisco,large_office,3282700.888418669,5215846.967154113,69768.33621519155,10330971.66971482,46320.0,3C,CAMX,AbsorptionChiller,70.87005372233742,0.0279,MT4,10653916.586939588,0.9696876810899139,3.245472843574169,7.006633945540088e-05
3572,san_francisco,medium_office,170053.08318796114,270195.4543986492,3614.1948613547997,549727.6202314465,4982.0,3C,CAMX,AbsorptionChiller,34.13349722761163,0.0279,MT4,566457.0697733471,0.9704665182330684,3.331060273380855,0.0006686190833763258
