,city,building,CoolingDemand_kWh,floor_area_m^2,climate_zone,eGRID_subregion,grid_loss_factor,w4e_int_factor_(L/kWhe),CoolingDemand_intensity_kWh/sqm,chiller_type,Cooling_ElecDemand_kWh,Cooling_HeatDemand_kWh,PoG_annual_water_consumption_L,PoG_WaterConsumption_intensity_L/kWh,PoG_WaterConsumption_intensity_L/kWh_sqm,MakeupWater_kg,percent_evaporation
941,chicago,strip_mall,80446.3223363658,2090.0,5A,NEWE,0.053,8.08,38.491063318835316,AirCooledChiller,24271.028009161506,0,196109.90631402496,2.4377734198219945,0.001166398765465069,0,0
942,chicago,supermarket,84912.2049619902,4181.0,5A,NEWE,0.053,8.08,20.30906600382449,AirCooledChiller,25618.405479556553,0,206996.71627481695,2.4377734198219945,0.0005830598947194437,0,0
943,chicago,warehouse,18574.371537099592,4835.0,5A,NEWE,0.053,8.08,3.8416487150154275,AirCooledChiller,5603.973913742523,0,45280.10922303959,2.4377734198219945,0.0005041930547718706,0,0
944,chicago,full_service_restaurant,68745.04918880865,569.52,5A,NYCW,0.053,5.78,120.70699745190451,AirCooledChiller,20740.699710004123,0,119881.24432382383,1.7438527681399913,0.003061969321779729,0,0
945,chicago,hospital,13606340.421012891,22422.0,5A,NYCW,0.053,5.78,606.8299179829137,AirCooledChiller,4105095.918241935,0,23727454.407438386,1.7438527681399913,7.777418464632911e-05,0,0
946,chicago,large_hotel,2960639.0400040997,11345.0,5A,NYCW,0.053,5.78,260.9642168359718,AirCooledChiller,893238.509580359,0,5162918.585374475,1.7438527681399911,0.00015371112984927202,0,0
947,chicago,large_office,3676505.0049129263,46320.0,5A,NYCW,0.053,5.78,79.37186970882829,AirCooledChiller,1109218.5864875326,0,6411283.429897939,1.7438527681399913,3.764794404447304e-05,0,0
948,chicago,medium_office,281405.05396445055,4982.0,5A,NYCW,0.053,5.78,56.48435446897843,AirCooledChiller,84901.20801461776,0,490728.9823244907,1.7438527681399911,0.0003500306640184647,0,0
949,chicago,midrise_apartment,102746.57848341212,3135.0,5A,NYCW,0.053,5.78,32.77402822437388,AirCooledChiller,30999.11856491541,0,179174.90530521108,1.7438527681399913,0.0005562528765996783,0,0
950,chicago,outpatient_healthcare,976166.6299806006,3804.0,5A,NYCW,0.053,5.78,256.6158333282336,AirCooledChiller,294513.9930549406,0,1702290.8798575567,1.7438527681399911,0.00045842606943743194,0,0
951,chicago,primary_school,316393.7943632786,6871.0,5A,NYCW,0.053,5.78,46.04770693687652,AirCooledChiller,95457.4730316122,0,551744.1941227185,1.7438527681399911,0.0002537989765885593,0,0
952,chicago,quick_service_restaurant,27837.908348107994,232.0,5A,NYCW,0.053,5.78,119.99098425908618,AirCooledChiller,8398.825870601297,0,48545.2135320755,1.7438527681399913,0.007516606759224101,0,0
953,chicago,secondary_school,3869679.460327919,19592.0,5A,NYCW,0.053,5.78,197.51324317721105,AirCooledChiller,1167500.214309223,0,6748151.23870731,1.7438527681399913,8.900840997039564e-05,0,0
954,chicago,small_hotel,318329.0703395533,4014.0,5A,NYCW,0.053,5.78,79.30470113093007,AirCooledChiller,96041.35475623874,0,555119.03049106,1.7438527681399913,0.00043444264278524945,0,0
955,chicago,small_office,17186.981580108182,511.0,5A,NYCW,0.053,5.78,33.6340148338712,AirCooledChiller,5185.391938484895,0,29971.565404442696,1.7438527681399913,0.003412627726301353,0,0
956,chicago,stand_alone_retail,88250.34608314835,2294.0,5A,NYCW,0.053,5.78,38.47007239893128,AirCooledChiller,26625.53811529593,0,153895.6103064105,1.7438527681399913,0.0007601799338012168,0,0
957,chicago,strip_mall,80446.3223363658,2090.0,5A,NYCW,0.053,5.78,38.491063318835316,AirCooledChiller,24271.028009161506,0,140286.5418929535,1.7438527681399911,0.0008343793148995173,0,0
958,chicago,supermarket,84912.2049619902,4181.0,5A,NYCW,0.053,5.78,20.30906600382449,AirCooledChiller,25618.405479556553,0,148074.3836718369,1.7438527681399911,0.00041708987518296846,0,0
959,chicago,warehouse,18574.371537099592,4835.0,5A,NYCW,0.053,5.78,3.8416487150154275,AirCooledChiller,5603.973913742523,0,32390.969221431784,1.743852768139991,0.00036067275452740245,0,0
960,chicago,full_service_restaurant,68745.04918880865,569.52,5A,NYUP,0.053,7.41,120.70699745190451,AirCooledChiller,20740.699710004123,0,153688.58485113055,2.2356313169407156,0.003925465860620725,0,0
961,chicago,hospital,13606340.421012891,22422.0,5A,NYUP,0.053,7.41,606.8299179829137,AirCooledChiller,4105095.918241935,0,30418760.75417274,2.2356313169407156,9.970704294624545e-05,0,0
962,chicago,large_hotel,2960639.0400040997,11345.0,5A,NYUP,0.053,7.41,260.9642168359718,AirCooledChiller,893238.509580359,0,6618897.35599046,2.235631316940715,0.00019705873221160998,0,0
963,chicago,large_office,3676505.0049129263,46320.0,5A,NYUP,0.053,7.41,79.37186970882829,AirCooledChiller,1109218.5864875326,0,8219309.725872616,2.235631316940715,4.8264924804419585e-05,0,0
964,chicago,medium_office,281405.05396445055,4982.0,5A,NYUP,0.053,7.41,56.48435446897843,AirCooledChiller,84901.20801461776,0,629117.9513883176,2.235631316940715,0.00044874173362920817,0,0
965,chicago,midrise_apartment,102746.57848341212,3135.0,5A,NYUP,0.053,7.41,32.77402822437388,AirCooledChiller,30999.11856491541,0,229703.4685660232,2.235631316940715,0.0007131200373016635,0,0
966,chicago,outpatient_healthcare,976166.6299806006,3804.0,5A,NYUP,0.053,7.41,256.6158333282336,AirCooledChiller,294513.9930549406,0,2182348.6885371096,2.235631316940715,0.0005877053935175381,0,0
967,chicago,primary_school,316393.7943632786,6871.0,5A,NYUP,0.053,7.41,46.04770693687652,AirCooledChiller,95457.4730316122,0,707339.8751642464,2.235631316940715,0.0003253720443808347,0,0
968,chicago,quick_service_restaurant,27837.908348107994,232.0,5A,NYUP,0.053,7.41,119.99098425908618,AirCooledChiller,8398.825870601297,0,62235.29970115561,2.235631316940715,0.009636341883365152,0,0
969,chicago,secondary_school,3869679.460327919,19592.0,5A,NYUP,0.053,7.41,197.51324317721105,AirCooledChiller,1167500.214309223,0,8651176.588031342,2.235631316940715,0.0001141093975572027,0,0
970,chicago,small_hotel,318329.0703395533,4014.0,5A,NYUP,0.053,7.41,79.30470113093007,AirCooledChiller,96041.35475623874,0,711666.438743729,2.235631316940715,0.0005569584745741692,0,0
971,chicago,small_office,17186.981580108182,511.0,5A,NYUP,0.053,7.41,33.6340148338712,AirCooledChiller,5185.391938484895,0,38423.754264173076,2.2356313169407156,0.004375012361919208,0,0
972,chicago,stand_alone_retail,88250.34608314835,2294.0,5A,NYUP,0.053,7.41,38.47007239893128,AirCooledChiller,26625.53811529593,0,197295.23743434285,2.235631316940715,0.0009745559358939473,0,0
973,chicago,strip_mall,80446.3223363658,2090.0,5A,NYUP,0.053,7.41,38.491063318835316,AirCooledChiller,24271.028009161506,0,179848.31754788675,2.235631316940715,0.0010696800559524954,0,0
974,chicago,supermarket,84912.2049619902,4181.0,5A,NYUP,0.053,7.41,20.30906600382449,AirCooledChiller,25618.405479556553,0,189832.38460351407,2.235631316940715,0.000534712106419688,0,0
975,chicago,warehouse,18574.371537099592,4835.0,5A,NYUP,0.053,7.41,3.8416487150154275,AirCooledChiller,5603.973913742523,0,41525.44670083209,2.235631316940715,0.00046238496730935163,0,0
976,chicago,full_service_restaurant,68745.04918880865,569.52,5A,RFCE,0.053,7.42,120.70699745190451,AirCooledChiller,20740.699710004123,0,153895.9918482306,2.238648363252376,0.003930763385398891,0,0
977,chicago,hospital,13606340.421012891,22422.0,5A,RFCE,0.053,7.42,606.8299179829137,AirCooledChiller,4105095.918241935,0,30459811.713355158,2.238648363252376,9.984160035912836e-05,0,0
978,chicago,large_hotel,2960639.0400040997,11345.0,5A,RFCE,0.053,7.42,260.9642168359718,AirCooledChiller,893238.509580359,0,6627829.741086263,2.2386483632523757,0.00019732466842242185,0,0
979,chicago,large_office,3676505.0049129263,46320.0,5A,RFCE,0.053,7.42,79.37186970882829,AirCooledChiller,1109218.5864875326,0,8230401.911737491,2.238648363252376,4.83300596557076e-05,0,0
980,chicago,medium_office,281405.05396445055,4982.0,5A,RFCE,0.053,7.42,56.48435446897843,AirCooledChiller,84901.20801461776,0,629966.9634684637,2.238648363252376,0.0004493473230133232,0,0
981,chicago,midrise_apartment,102746.57848341212,3135.0,5A,RFCE,0.053,7.42,32.77402822437388,AirCooledChiller,30999.11856491541,0,230013.45975167234,2.238648363252376,0.0007140824125206941,0,0
982,chicago,outpatient_healthcare,976166.6299806006,3804.0,5A,RFCE,0.053,7.42,256.6158333282336,AirCooledChiller,294513.9930549406,0,2185293.828467659,2.238648363252376,0.0005884985182051462,0,0
983,chicago,primary_school,316393.7943632786,6871.0,5A,RFCE,0.053,7.42,46.04770693687652,AirCooledChiller,95457.4730316122,0,708294.4498945625,2.238648363252376,0.00032581114295624744,0,0
984,chicago,quick_service_restaurant,27837.908348107994,232.0,5A,RFCE,0.053,7.42,119.99098425908618,AirCooledChiller,8398.825870601297,0,62319.28795986162,2.238648363252376,0.009649346393329207,0,0
985,chicago,secondary_school,3869679.460327919,19592.0,5A,RFCE,0.053,7.42,197.51324317721105,AirCooledChiller,1167500.214309223,0,8662851.590174435,2.238648363252376,0.00011426339134607882,0,0
986,chicago,small_hotel,318329.0703395533,4014.0,5A,RFCE,0.053,7.42,79.30470113093007,AirCooledChiller,96041.35475623874,0,712626.8522912915,2.238648363252376,0.0005577101054440399,0,0
987,chicago,small_office,17186.981580108182,511.0,5A,RFCE,0.053,7.42,33.6340148338712,AirCooledChiller,5185.391938484895,0,38475.608183557924,2.2386483632523766,0.004380916562137723,0,0
988,chicago,stand_alone_retail,88250.34608314835,2294.0,5A,RFCE,0.053,7.42,38.47007239893128,AirCooledChiller,26625.53811529593,0,197561.49281549582,2.238648363252376,0.0009758711260908353,0,0
989,chicago,strip_mall,80446.3223363658,2090.0,5A,RFCE,0.053,7.42,38.491063318835316,AirCooledChiller,24271.028009161506,0,180091.02782797837,2.238648363252376,0.0010711236187810412,0,0
990,chicago,supermarket,84912.2049619902,4181.0,5A,RFCE,0.053,7.42,20.30906600382449,AirCooledChiller,25618.405479556553,0,190088.56865830964,2.238648363252376,0.0005354337152002814,0,0
991,chicago,warehouse,18574.371537099592,4835.0,5A,RFCE,0.053,7.42,3.8416487150154275,AirCooledChiller,5603.973913742523,0,41581.48643996952,2.238648363252376,0.0004630089686147624,0,0
992,chicago,full_service_restaurant,68745.04918880865,569.52,5A,RFCM,0.053,6.58,120.70699745190451,AirCooledChiller,20740.699710004123,0,136473.80409182713,1.985216473072862,0.003485771304032979,0,0
993,chicago,hospital,13606340.421012891,22422.0,5A,RFCM,0.053,6.58,606.8299179829137,AirCooledChiller,4105095.918241935,0,27011531.14203193,1.9852164730728619,8.853877767696289e-05,0,0
994,chicago,large_hotel,2960639.0400040997,11345.0,5A,RFCM,0.053,6.58,260.9642168359718,AirCooledChiller,893238.509580359,0,5877509.393038762,1.9852164730728616,0.00017498602671422314,0,0
995,chicago,large_office,3676505.0049129263,46320.0,5A,RFCM,0.053,6.58,79.37186970882829,AirCooledChiller,1109218.5864875326,0,7298658.299087965,1.985216473072862,4.2858732147514296e-05,0,0
996,chicago,medium_office,281405.05396445055,4982.0,5A,RFCM,0.053,6.58,56.48435446897843,AirCooledChiller,84901.20801461776,0,558649.9487361849,1.9852164730728619,0.000398477814747664,0,0
997,chicago,midrise_apartment,102746.57848341212,3135.0,5A,RFCM,0.053,6.58,32.77402822437388,AirCooledChiller,30999.11856491541,0,203974.2001571434,1.985216473072862,0.0006332428941221251,0,0
998,chicago,outpatient_healthcare,976166.6299806006,3804.0,5A,RFCM,0.053,6.58,256.6158333282336,AirCooledChiller,294513.9930549406,0,1937902.0743015092,1.9852164730728619,0.000521876044446073,0,0
999,chicago,primary_school,316393.7943632786,6871.0,5A,RFCM,0.053,6.58,46.04770693687652,AirCooledChiller,95457.4730316122,0,628110.1725480083,1.9852164730728619,0.0002889268626215779,0,0
1000,chicago,quick_service_restaurant,27837.908348107994,232.0,5A,RFCM,0.053,6.58,119.99098425908618,AirCooledChiller,8398.825870601297,0,55264.27422855653,1.9852164730728619,0.008556967556348542,0,0
1001,chicago,secondary_school,3869679.460327919,19592.0,5A,RFCM,0.053,6.58,197.51324317721105,AirCooledChiller,1167500.214309223,0,7682151.410154687,1.9852164730728619,0.00010132791308048499,0,0
1002,chicago,small_hotel,318329.0703395533,4014.0,5A,RFCM,0.053,6.58,79.30470113093007,AirCooledChiller,96041.35475623874,0,631952.1142960509,1.9852164730728616,0.0004945731123749032,0,0
1003,chicago,small_office,17186.981580108182,511.0,5A,RFCM,0.053,6.58,33.6340148338712,AirCooledChiller,5185.391938484895,0,34119.87895523061,1.985216473072862,0.003884963743782509,0,0
1004,chicago,stand_alone_retail,88250.34608314835,2294.0,5A,RFCM,0.053,6.58,38.47007239893128,AirCooledChiller,26625.53811529593,0,175196.0407986472,1.9852164730728616,0.0008653951495522501,0,0
1005,chicago,strip_mall,80446.3223363658,2090.0,5A,RFCM,0.053,6.58,38.491063318835316,AirCooledChiller,24271.028009161506,0,159703.3643002827,1.9852164730728619,0.0009498643411831875,0,0
1006,chicago,supermarket,84912.2049619902,4181.0,5A,RFCM,0.053,6.58,20.30906600382449,AirCooledChiller,25618.405479556553,0,168569.10805548212,1.9852164730728616,0.00047481857763043806,0,0
1007,chicago,warehouse,18574.371537099592,4835.0,5A,RFCM,0.053,6.58,3.8416487150154275,AirCooledChiller,5603.973913742523,0,36874.1483524258,1.9852164730728616,0.0004105928589602609,0,0
1008,chicago,full_service_restaurant,68745.04918880865,569.52,5A,RFCW,0.053,6.55,120.70699745190451,AirCooledChiller,20740.699710004123,0,135851.583100527,1.9761653341378793,0.003469878729698482,0,0
1009,chicago,hospital,13606340.421012891,22422.0,5A,RFCW,0.053,6.55,606.8299179829137,AirCooledChiller,4105095.918241935,0,26888378.264484674,1.9761653341378793,8.813510543831412e-05,0,0
1010,chicago,large_hotel,2960639.0400040997,11345.0,5A,RFCW,0.053,6.55,260.9642168359718,AirCooledChiller,893238.509580359,0,5850712.237751351,1.9761653341378789,0.00017418821808178747,0,0
1011,chicago,large_office,3676505.0049129263,46320.0,5A,RFCW,0.053,6.55,79.37186970882829,AirCooledChiller,1109218.5864875326,0,7265381.741493339,1.9761653341378793,4.266332759365025e-05,0,0
1012,chicago,medium_office,281405.05396445055,4982.0,5A,RFCW,0.053,6.55,56.48435446897843,AirCooledChiller,84901.20801461776,0,556102.9124957463,1.9761653341378789,0.00039666104659531894,0,0
1013,chicago,midrise_apartment,102746.57848341212,3135.0,5A,RFCW,0.053,6.55,32.77402822437388,AirCooledChiller,30999.11856491541,0,203044.22660019592,1.976165334137879,0.0006303557684650332,0,0
1014,chicago,outpatient_healthcare,976166.6299806006,3804.0,5A,RFCW,0.053,6.55,256.6158333282336,AirCooledChiller,294513.9930549406,0,1929066.6545098608,1.976165334137879,0.000519496670383249,0,0
1015,chicago,primary_school,316393.7943632786,6871.0,5A,RFCW,0.053,6.55,46.04770693687652,AirCooledChiller,95457.4730316122,0,625246.4483570599,1.976165334137879,0.0002876095668953397,0,0
1016,chicago,quick_service_restaurant,27837.908348107994,232.0,5A,RFCW,0.053,6.55,119.99098425908618,AirCooledChiller,8398.825870601297,0,55012.309452438494,1.9761653341378793,0.008517954026456376,0,0
1017,chicago,secondary_school,3869679.460327919,19592.0,5A,RFCW,0.053,6.55,197.51324317721105,AirCooledChiller,1167500.214309223,0,7647126.403725411,1.9761653341378793,0.00010086593171385664,0,0
1018,chicago,small_hotel,318329.0703395533,4014.0,5A,RFCW,0.053,6.55,79.30470113093007,AirCooledChiller,96041.35475623874,0,629070.8736533637,1.9761653341378789,0.0004923182197652912,0,0
1019,chicago,small_office,17186.981580108182,511.0,5A,RFCW,0.053,6.55,33.6340148338712,AirCooledChiller,5185.391938484895,0,33964.31719707606,1.976165334137879,0.003867251143126965,0,0
1020,chicago,stand_alone_retail,88250.34608314835,2294.0,5A,RFCW,0.053,6.55,38.47007239893128,AirCooledChiller,26625.53811529593,0,174397.27465518835,1.9761653341378793,0.0008614495789615865,0,0
1021,chicago,strip_mall,80446.3223363658,2090.0,5A,RFCW,0.053,6.55,38.491063318835316,AirCooledChiller,24271.028009161506,0,158975.23346000785,1.976165334137879,0.0009455336526975498,0,0
1022,chicago,supermarket,84912.2049619902,4181.0,5A,RFCW,0.053,6.55,20.30906600382449,AirCooledChiller,25618.405479556553,0,167800.55589109543,1.976165334137879,0.000472653751288658,0,0
1023,chicago,warehouse,18574.371537099592,4835.0,5A,RFCW,0.053,6.55,3.8416487150154275,AirCooledChiller,5603.973913742523,0,36706.02913501352,1.9761653341378789,0.00040872085504402875,0,0
1024,chicago,full_service_restaurant,68745.04918880865,569.52,5A,RMPA,0.053,4.69,120.70699745190451,AirCooledChiller,20740.699710004123,0,97273.88163991935,1.414994720168955,0.0024845391209596768,0,0
1025,chicago,hospital,13606340.421012891,22422.0,5A,RMPA,0.053,4.69,606.8299179829137,AirCooledChiller,4105095.918241935,0,19252899.856554676,1.4149947201689548,6.310742664209057e-05,0,0
1026,chicago,large_hotel,2960639.0400040997,11345.0,5A,RMPA,0.053,4.69,260.9642168359718,AirCooledChiller,893238.509580359,0,4189288.609931884,1.4149947201689548,0.0001247240828707761,0,0
1027,chicago,large_office,3676505.0049129263,46320.0,5A,RMPA,0.053,4.69,79.37186970882829,AirCooledChiller,1109218.5864875326,0,5202235.170626529,1.414994720168955,3.054824525407934e-05,0,0
1028,chicago,medium_office,281405.05396445055,4982.0,5A,RMPA,0.053,4.69,56.48435446897843,AirCooledChiller,84901.20801461776,0,398186.6655885573,1.4149947201689548,0.0002840214211499307,0,0
1029,chicago,midrise_apartment,102746.57848341212,3135.0,5A,RMPA,0.053,4.69,32.77402822437388,AirCooledChiller,30999.11856491541,0,145385.86606945327,1.4149947201689548,0.0004513539777253444,0,0
1030,chicago,outpatient_healthcare,976166.6299806006,3804.0,5A,RMPA,0.053,4.69,256.6158333282336,AirCooledChiller,294513.9930549406,0,1381270.6274276716,1.4149947201689548,0.00037197547848815847,0,0
1031,chicago,primary_school,316393.7943632786,6871.0,5A,RMPA,0.053,4.69,46.04770693687652,AirCooledChiller,95457.4730316122,0,447695.54851826123,1.4149947201689548,0.0002059372318685715,0,0
1032,chicago,quick_service_restaurant,27837.908348107994,232.0,5A,RMPA,0.053,4.69,119.99098425908618,AirCooledChiller,8398.825870601297,0,39390.49333312008,1.4149947201689548,0.006099115173142046,0,0
1033,chicago,secondary_school,3869679.460327919,19592.0,5A,RMPA,0.053,4.69,197.51324317721105,AirCooledChiller,1167500.214309223,0,5475576.005110256,1.414994720168955,7.222308698289889e-05,0,0
1034,chicago,small_hotel,318329.0703395533,4014.0,5A,RMPA,0.053,4.69,79.30470113093007,AirCooledChiller,96041.35475623874,0,450433.95380675973,1.4149947201689548,0.000352514877969346,0,0
1035,chicago,small_office,17186.981580108182,511.0,5A,RMPA,0.053,4.69,33.6340148338712,AirCooledChiller,5185.391938484895,0,24319.488191494158,1.4149947201689548,0.0027690699024832777,0,0
1036,chicago,stand_alone_retail,88250.34608314835,2294.0,5A,RMPA,0.053,4.69,38.47007239893128,AirCooledChiller,26625.53811529593,0,124873.77376073792,1.4149947201689548,0.0006168242023404337,0,0
1037,chicago,strip_mall,80446.3223363658,2090.0,5A,RMPA,0.053,4.69,38.491063318835316,AirCooledChiller,24271.028009161506,0,113831.12136296747,1.4149947201689548,0.0006770309665880167,0,0
