,city,building,CoolingDemand_kWh,floor_area_m^2,climate_zone,eGRID_subregion,fuel_type,w4e_intensity (L/kWh),CoolingDemand_intensity_kWh/sqm,chiller_type,Cooling_ElecDemand_kWh,annual_water_consumption_L,WaterConsumption_intensity_L/kWh,WaterConsumption_intensity L_per_kWh_sqm
870,los_angeles,outpatient_healthcare,1193160.9061363568,3804.0,3B-CA,CAMX,Ethanol,0.428,313.6595441998835,AirCooledChiller,350929.6782753991,150197.9023018708,0.12588235294117647,3.309210119378982e-05
871,los_angeles,primary_school,306507.7587393288,6871.0,3B-CA,CAMX,Ethanol,0.428,44.6089009953906,AirCooledChiller,90149.34080568496,38583.91786483316,0.12588235294117647,1.8320819813881017e-05
872,los_angeles,quick_service_restaurant,10498.060752268371,232.0,3B-CA,CAMX,Ethanol,0.428,45.25026186322574,AirCooledChiller,3087.6649271377564,1321.5205888149596,0.12588235294117647,0.0005425963488843814
873,los_angeles,secondary_school,3890804.18388832,19592.0,3B-CA,CAMX,Ethanol,0.428,198.5914752903389,AirCooledChiller,1144354.1717318587,489783.58550123556,0.12588235294117647,6.4251915547762595e-06
874,los_angeles,small_hotel,372311.7496972682,4014.0,3B-CA,CAMX,Ethanol,0.428,92.75330087126761,AirCooledChiller,109503.45579331418,46867.47907953847,0.12588235294117647,3.136082534658108e-05
875,los_angeles,small_office,15527.703098261163,511.0,3B-CA,CAMX,Ethanol,0.428,30.386894517145134,AirCooledChiller,4566.971499488577,1954.663801781111,0.12588235294117647,0.00024634511338782086
876,los_angeles,stand_alone_retail,48992.813580872746,2294.0,3B-CA,CAMX,Ethanol,0.428,21.356937044844265,AirCooledChiller,14409.651053197867,6167.3306507686875,0.12588235294117647,5.487460895430535e-05
877,los_angeles,strip_mall,46946.7489530504,2090.0,3B-CA,CAMX,Ethanol,0.428,22.46255930767962,AirCooledChiller,13807.867339132472,5909.767221148698,0.12588235294117647,6.023079088094568e-05
878,los_angeles,supermarket,29681.180776676327,4181.0,3B-CA,CAMX,Ethanol,0.428,7.0990626110204085,AirCooledChiller,8729.759051963625,3736.3368742404314,0.12588235294117645,3.010819252360116e-05
879,los_angeles,warehouse,2946.974771180612,4835.0,3B-CA,CAMX,Ethanol,0.428,0.6095087427467657,AirCooledChiller,866.7572856413566,370.97211825450063,0.12588235294117647,2.6035646937161628e-05
880,miami,full_service_restaurant,333075.1009053597,569.52,1A,FRCC,Ethanol,0.428,584.8347747319843,AirCooledChiller,97963.26497216463,41928.27740808646,0.12588235294117647,0.00022103236574865935
881,miami,hospital,18181533.961485557,22422.0,1A,FRCC,Ethanol,0.428,810.8792240427061,AirCooledChiller,5347509.988672223,2288734.2751517114,0.12588235294117647,5.614233919417379e-06
882,miami,large_hotel,4501829.695100983,11345.0,1A,FRCC,Ethanol,0.428,396.81178449545905,AirCooledChiller,1324067.557382642,566700.9145597708,0.1258823529411765,1.109584424338268e-05
883,miami,large_office,10589690.60717502,46320.0,1A,FRCC,Ethanol,0.428,228.62026354004794,AirCooledChiller,3114614.8844632413,1333055.1705502672,0.12588235294117647,2.7176673778319617e-06
884,miami,medium_office,920468.298026496,4982.0,1A,FRCC,Ethanol,0.428,184.75879125381292,AirCooledChiller,270725.97000779293,115870.71516333538,0.12588235294117647,2.5267433348289135e-05
885,miami,midrise_apartment,405308.6893941922,3135.0,1A,FRCC,Ethanol,0.428,129.28506838730215,AirCooledChiller,119208.43805711536,51021.21148844537,0.12588235294117647,4.0153860587297124e-05
886,miami,outpatient_healthcare,2215771.0834806184,3804.0,1A,FRCC,Ethanol,0.428,582.4845119559985,AirCooledChiller,651697.3774942996,278926.4775675602,0.12588235294117647,3.309210119378982e-05
887,miami,primary_school,1356672.9030103134,6871.0,1A,FRCC,Ethanol,0.428,197.4491199258206,AirCooledChiller,399021.4420618569,170781.17720247476,0.12588235294117647,1.8320819813881017e-05
888,miami,quick_service_restaurant,134955.77569957165,232.0,1A,FRCC,Ethanol,0.428,581.705929739533,AirCooledChiller,39692.87520575637,16988.550588063725,0.12588235294117647,0.0005425963488843814
889,miami,secondary_school,13001265.61455965,19592.0,1A,FRCC,Ethanol,0.428,663.6007357370177,AirCooledChiller,3823901.6513410737,1636629.9067739795,0.12588235294117647,6.4251915547762595e-06
890,miami,small_hotel,882641.2277602147,4014.0,1A,FRCC,Ethanol,0.428,219.8906895267102,AirCooledChiller,259600.3611059455,111108.95455334468,0.12588235294117647,3.136082534658108e-05
891,miami,small_office,77860.89656315124,511.0,1A,FRCC,Ethanol,0.428,152.36966059325096,AirCooledChiller,22900.263695044483,9801.312861479038,0.12588235294117647,0.00024634511338782086
892,miami,stand_alone_retail,494478.4787146058,2294.0,1A,FRCC,Ethanol,0.428,215.55295497585257,AirCooledChiller,145434.8466807664,62246.114379368024,0.12588235294117647,5.487460895430535e-05
893,miami,strip_mall,395947.9090670562,2090.0,1A,FRCC,Ethanol,0.428,189.44876031916564,AirCooledChiller,116455.2673726636,49842.85443550002,0.12588235294117647,6.023079088094568e-05
894,miami,supermarket,431613.5990947973,4181.0,1A,FRCC,Ethanol,0.428,103.23214520325216,AirCooledChiller,126945.17620435214,54332.53541546272,0.12588235294117647,3.0108192523601164e-05
895,miami,warehouse,417101.7668191348,4835.0,1A,FRCC,Ethanol,0.428,86.26716997293377,AirCooledChiller,122676.99024092201,52505.75182311462,0.12588235294117647,2.6035646937161628e-05
896,minneapolis,full_service_restaurant,58445.38786568652,569.52,6A,MROW,Ethanol,0.428,102.6221868690942,AirCooledChiller,17189.819960496035,7357.242943092303,0.12588235294117647,0.00022103236574865935
897,minneapolis,hospital,12220318.45247957,22422.0,6A,MROW,Ethanol,0.428,545.014648670037,AirCooledChiller,3594211.3095528143,1538322.4404886046,0.12588235294117647,5.614233919417379e-06
898,minneapolis,large_hotel,2759755.958306853,11345.0,6A,MROW,Ethanol,0.428,243.25746657618802,AirCooledChiller,811692.9289137804,347404.573575098,0.12588235294117647,1.1095844243382678e-05
899,minneapolis,large_office,3170163.0869383183,46320.0,6A,MROW,Ethanol,0.428,68.4404811515181,AirCooledChiller,932400.9079230349,399067.5885910589,0.12588235294117647,2.7176673778319617e-06
900,minneapolis,medium_office,234904.38351073337,4982.0,6A,MROW,Ethanol,0.428,47.15061893029574,AirCooledChiller,69089.5245619804,29570.316512527614,0.12588235294117647,2.5267433348289135e-05
901,minneapolis,midrise_apartment,91041.63081959124,3135.0,6A,MROW,Ethanol,0.428,29.040392605930222,AirCooledChiller,26776.95024105625,11460.534703172074,0.12588235294117647,4.0153860587297124e-05
902,minneapolis,outpatient_healthcare,859087.7428124285,3804.0,6A,MROW,Ethanol,0.428,225.8379975847604,AirCooledChiller,252672.8655330672,108143.98644815276,0.12588235294117647,3.309210119378982e-05
903,minneapolis,primary_school,252154.34036805452,6871.0,6A,MROW,Ethanol,0.428,36.69834672799513,AirCooledChiller,74163.04128472191,31741.78166986098,0.12588235294117647,1.8320819813881017e-05
904,minneapolis,quick_service_restaurant,23566.730710415573,232.0,6A,MROW,Ethanol,0.428,101.58073582075679,AirCooledChiller,6931.391385416346,2966.6355129581957,0.12588235294117647,0.0005425963488843814
905,minneapolis,secondary_school,3210837.308788474,19592.0,6A,MROW,Ethanol,0.428,163.88512192672897,AirCooledChiller,944363.9143495513,404187.75534160796,0.12588235294117647,6.4251915547762595e-06
906,minneapolis,small_hotel,282436.0612098215,4014.0,6A,MROW,Ethanol,0.428,70.36274569253152,AirCooledChiller,83069.42976759456,35553.71594053047,0.12588235294117647,3.136082534658108e-05
907,minneapolis,small_office,14392.478470317685,511.0,6A,MROW,Ethanol,0.428,28.165319902774336,AirCooledChiller,4233.081903034613,1811.7590544988143,0.12588235294117647,0.00024634511338782086
908,minneapolis,stand_alone_retail,72166.95675186455,2294.0,6A,MROW,Ethanol,0.428,31.459004686950543,AirCooledChiller,21225.57551525428,9084.546320528832,0.12588235294117647,5.487460895430535e-05
909,minneapolis,strip_mall,66433.46329682377,2090.0,6A,MROW,Ethanol,0.428,31.786346075035297,AirCooledChiller,19539.25391083052,8362.800673835463,0.12588235294117647,6.023079088094568e-05
910,minneapolis,supermarket,71679.7319896904,4181.0,6A,MROW,Ethanol,0.428,17.144159767924037,AirCooledChiller,21082.274114614822,9023.213321055144,0.12588235294117647,3.0108192523601164e-05
911,minneapolis,warehouse,14570.77077760158,4835.0,6A,MROW,Ethanol,0.428,3.013603056380885,AirCooledChiller,4285.520816941641,1834.2029096510223,0.12588235294117647,2.6035646937161628e-05
912,phoenix,full_service_restaurant,266638.07857127185,569.52,2B,AZNM,Ethanol,0.428,468.1803599017978,AirCooledChiller,78422.96428566819,33565.02871426599,0.12588235294117647,0.00022103236574865935
913,phoenix,hospital,16674461.267935596,22422.0,2B,AZNM,Ethanol,0.428,743.6652068475424,AirCooledChiller,4904253.314098705,2099020.4184342455,0.12588235294117647,5.614233919417379e-06
914,phoenix,large_hotel,3981322.8122200817,11345.0,2B,AZNM,Ethanol,0.428,350.93193585016144,AirCooledChiller,1170977.2977117887,501178.2834206455,0.12588235294117645,1.1095844243382674e-05
915,phoenix,large_office,8387812.171068958,46320.0,2B,AZNM,Ethanol,0.428,181.0840278728186,AirCooledChiller,2467003.579726164,1055877.5321227983,0.12588235294117647,2.7176673778319617e-06
916,phoenix,medium_office,838239.4245932477,4982.0,2B,AZNM,Ethanol,0.428,168.2535978709851,AirCooledChiller,246541.00723330816,105519.55109585589,0.12588235294117647,2.5267433348289135e-05
917,phoenix,midrise_apartment,365488.4260348538,3135.0,2B,AZNM,Ethanol,0.428,116.58322999516868,AirCooledChiller,107496.59589260406,46008.54304203454,0.12588235294117647,4.0153860587297124e-05
918,phoenix,outpatient_healthcare,1924976.0250693748,3804.0,2B,AZNM,Ethanol,0.428,506.03996452927834,AirCooledChiller,566169.4191380515,242320.511391086,0.12588235294117647,3.309210119378982e-05
919,phoenix,primary_school,1117634.0042763494,6871.0,2B,AZNM,Ethanol,0.428,162.6595843801993,AirCooledChiller,328715.883610691,140690.39818537576,0.12588235294117647,1.8320819813881017e-05
920,phoenix,quick_service_restaurant,119619.07263903388,232.0,2B,AZNM,Ethanol,0.428,515.5994510303185,AirCooledChiller,35182.08018795114,15057.930320443089,0.12588235294117647,0.0005425963488843814
921,phoenix,secondary_school,11281158.855991058,19592.0,2B,AZNM,Ethanol,0.428,575.8043515716138,AirCooledChiller,3317987.8988208994,1420098.8206953448,0.12588235294117645,6.425191554776258e-06
922,phoenix,small_hotel,733770.7055353516,4014.0,2B,AZNM,Ethanol,0.428,182.8028663516073,AirCooledChiller,215814.9133927505,92368.78293209721,0.12588235294117647,3.136082534658108e-05
923,phoenix,small_office,71996.84106732268,511.0,2B,AZNM,Ethanol,0.428,140.89401383037705,AirCooledChiller,21175.541490389023,9063.131757886502,0.12588235294117647,0.00024634511338782086
924,phoenix,stand_alone_retail,401983.2397528322,2294.0,2B,AZNM,Ethanol,0.428,175.23244976147873,AirCooledChiller,118230.36463318595,50602.596063003584,0.12588235294117647,5.487460895430535e-05
925,phoenix,strip_mall,314040.5657171544,2090.0,2B,AZNM,Ethanol,0.428,150.25864388380595,AirCooledChiller,92364.8722697513,39532.16533145356,0.12588235294117647,6.023079088094568e-05
926,phoenix,supermarket,476932.2068895614,4181.0,2B,AZNM,Ethanol,0.428,114.07132429790992,AirCooledChiller,140274.17849692982,60037.348396685964,0.12588235294117647,3.0108192523601164e-05
927,phoenix,warehouse,157690.34950958707,4835.0,2B,AZNM,Ethanol,0.428,32.61434322845648,AirCooledChiller,46379.51456164326,19850.432232383315,0.12588235294117647,2.6035646937161628e-05
928,san_francisco,full_service_restaurant,11326.412683080798,569.52,3C,CAMX,Ethanol,0.428,19.887646936158166,AirCooledChiller,3331.2978479649405,1425.7954789289945,0.12588235294117647,0.00022103236574865935
929,san_francisco,hospital,13677543.281808356,22422.0,3C,CAMX,Ethanol,0.428,610.0054982520898,AirCooledChiller,4022806.847590693,1721761.3307688164,0.12588235294117647,5.614233919417379e-06
930,san_francisco,large_hotel,2900597.843419503,11345.0,3C,CAMX,Ethanol,0.428,255.6719121568535,AirCooledChiller,853117.0127704421,365134.0814657492,0.12588235294117647,1.1095844243382678e-05
931,san_francisco,large_office,3282700.888418669,46320.0,3C,CAMX,Ethanol,0.428,70.87005372233742,AirCooledChiller,965500.2612996085,413234.1118362324,0.12588235294117647,2.7176673778319617e-06
932,san_francisco,medium_office,170053.08318796114,4982.0,3C,CAMX,Ethanol,0.428,34.13349722761163,AirCooledChiller,50015.61270234151,21406.682236602166,0.12588235294117647,2.5267433348289135e-05
933,san_francisco,midrise_apartment,68170.2860357162,3135.0,3C,CAMX,Ethanol,0.428,21.744907826384754,AirCooledChiller,20050.084128151822,8581.43600684898,0.12588235294117647,4.0153860587297124e-05
934,san_francisco,outpatient_healthcare,935618.1339681876,3804.0,3C,CAMX,Ethanol,0.428,245.95639694221546,AirCooledChiller,275181.80410829047,117777.81215834832,0.12588235294117647,3.309210119378982e-05
935,san_francisco,primary_school,185266.11317057564,6871.0,3C,CAMX,Ethanol,0.428,26.963486125829668,AirCooledChiller,54490.033285463425,23321.734246178345,0.12588235294117647,1.8320819813881017e-05
936,san_francisco,quick_service_restaurant,3472.5962586700903,232.0,3C,CAMX,Ethanol,0.428,14.968087321853837,AirCooledChiller,1021.3518407853207,437.1385878561173,0.12588235294117647,0.0005425963488843814
937,san_francisco,secondary_school,2586770.5593144875,19592.0,3C,CAMX,Ethanol,0.428,132.03198036517392,AirCooledChiller,760814.870386614,325628.7645254708,0.12588235294117647,6.4251915547762595e-06
938,san_francisco,small_hotel,271737.0067503561,4014.0,3C,CAMX,Ethanol,0.428,67.69731109874343,AirCooledChiller,79922.64904422239,34206.893790927184,0.12588235294117647,3.136082534658108e-05
939,san_francisco,small_office,7105.732828875942,511.0,3C,CAMX,Ethanol,0.428,13.905543696430415,AirCooledChiller,2089.92142025763,894.4863678702656,0.12588235294117647,0.00024634511338782086
940,san_francisco,stand_alone_retail,12249.044525333578,2294.0,3C,CAMX,Ethanol,0.428,5.339600926474969,AirCooledChiller,3602.660154509876,1541.938546130227,0.12588235294117647,5.487460895430535e-05
941,san_francisco,strip_mall,12205.81489322058,2090.0,3C,CAMX,Ethanol,0.428,5.840102819722766,AirCooledChiller,3589.9455568295825,1536.4966983230613,0.12588235294117647,6.023079088094568e-05
942,san_francisco,supermarket,8628.03831147981,4181.0,3C,CAMX,Ethanol,0.428,2.0636303065007917,AirCooledChiller,2537.6583269058265,1086.1177639156938,0.12588235294117647,3.0108192523601164e-05
943,san_francisco,warehouse,1529.0296860804071,4835.0,3C,CAMX,Ethanol,0.428,0.31624192059574086,AirCooledChiller,449.71461355306093,192.47785460071006,0.12588235294117647,2.6035646937161628e-05
944,seattle,full_service_restaurant,15625.237092130605,569.52,4C,NWPP,Ethanol,0.428,27.435800484847952,AirCooledChiller,4595.657968273707,1966.9416104211468,0.12588235294117647,0.00022103236574865935
945,seattle,hospital,13382720.384986538,22422.0,4C,NWPP,Ethanol,0.428,596.8566758088724,AirCooledChiller,3936094.2308783936,1684648.3308159525,0.12588235294117647,5.614233919417379e-06
946,seattle,large_hotel,2635595.468856204,11345.0,4C,NWPP,Ethanol,0.428,232.31339522751907,AirCooledChiller,775175.1378988835,331774.95902072213,0.12588235294117647,1.1095844243382678e-05
947,seattle,large_office,2131356.627606736,46320.0,4C,NWPP,Ethanol,0.428,46.01374411931641,AirCooledChiller,626869.5963549224,268300.1872399068,0.1258823529411765,2.7176673778319625e-06
948,seattle,medium_office,123303.73380321776,4982.0,4C,NWPP,Ethanol,0.428,24.749846206988714,AirCooledChiller,36265.80405976993,15521.76413758153,0.12588235294117647,2.5267433348289135e-05
949,seattle,midrise_apartment,43240.35910257597,3135.0,4C,NWPP,Ethanol,0.428,13.792778023150229,AirCooledChiller,12717.752677228225,5443.19814585368,0.12588235294117647,4.0153860587297124e-05
950,seattle,outpatient_healthcare,806348.7142857026,3804.0,4C,NWPP,Ethanol,0.428,211.97389965449594,AirCooledChiller,237161.3865546184,101505.07344537668,0.12588235294117647,3.309210119378982e-05
951,seattle,primary_school,101668.41028054242,6871.0,4C,NWPP,Ethanol,0.428,14.796741417630974,AirCooledChiller,29902.47361192424,12798.258705903574,0.12588235294117647,1.8320819813881017e-05
952,seattle,quick_service_restaurant,5063.349115665304,232.0,4C,NWPP,Ethanol,0.428,21.82478067097114,AirCooledChiller,1489.2203281368543,637.3863004425737,0.12588235294117647,0.0005425963488843814
953,seattle,secondary_school,1407931.6389288325,19592.0,4C,NWPP,Ethanol,0.428,71.86257854883792,AirCooledChiller,414097.5408614213,177233.74748868833,0.12588235294117647,6.4251915547762595e-06
954,seattle,small_hotel,209813.83973616484,4014.0,4C,NWPP,Ethanol,0.428,52.27051313805801,AirCooledChiller,61709.9528635779,26411.85982561134,0.12588235294117647,3.136082534658108e-05
955,seattle,small_office,5982.7171709288405,511.0,4C,NWPP,Ethanol,0.428,11.707861391250177,AirCooledChiller,1759.622697332012,753.1185144581011,0.12588235294117647,0.00024634511338782086
956,seattle,stand_alone_retail,17188.440398590796,2294.0,4C,NWPP,Ethanol,0.428,7.492781342018655,AirCooledChiller,5055.423646644352,2163.7213207637824,0.12588235294117647,5.487460895430535e-05
957,seattle,strip_mall,17693.59298662469,2090.0,4C,NWPP,Ethanol,0.428,8.465833964892196,AirCooledChiller,5203.997937242557,2227.311117139814,0.12588235294117647,6.023079088094568e-05
958,seattle,supermarket,14366.342170966967,4181.0,4C,NWPP,Ethanol,0.428,3.4361019303915254,AirCooledChiller,4225.3947561667555,1808.4689556393714,0.12588235294117647,3.0108192523601164e-05
959,seattle,warehouse,3078.085706382475,4835.0,4C,NWPP,Ethanol,0.428,0.6366257924265719,AirCooledChiller,905.3193254066103,387.47667127402923,0.12588235294117647,2.6035646937161628e-05
960,albuquerque,full_service_restaurant,81176.03759382581,569.52,4B,AZNM,Biodiesel,0.025,142.53412978266928,AirCooledChiller,23875.30517465465,596.8826293663664,0.00735294117647059,1.2910769027374965e-05
961,albuquerque,hospital,11210146.841727791,22422.0,4B,AZNM,Biodiesel,0.025,499.9619499477206,AirCooledChiller,3297102.01227288,82427.550306822,0.007352941176470588,3.279342242650338e-07
962,albuquerque,large_hotel,2760202.815805529,11345.0,4B,AZNM,Biodiesel,0.025,243.29685463248381,AirCooledChiller,811824.3575898614,20295.608939746537,0.007352941176470589,6.481217431882406e-07
963,albuquerque,large_office,3060472.353868896,46320.0,4B,AZNM,Biodiesel,0.025,66.0723737881886,AirCooledChiller,900138.9276084988,22503.473190212473,0.007352941176470589,1.5874225337803517e-07
